track,quarter_region,year,activity,predicted_eok,actual_eok,abs_error_eok,ape_pct
recursive_no_target_actual,광주,2025,도매 및 소매업,34092.82359223394,34525.59,432.7664077660593,1.2534656403150803
recursive_no_target_actual,광주,2025,문화 및 기타서비스업,17721.33152643489,17052.16,669.1715264348895,3.9242625358599117
recursive_no_target_actual,광주,2025,보건 및 사회복지업,52548.50510085422,50541.32,2007.1851008542217,3.9713745126843176
recursive_no_target_actual,광주,2025,부동산업,42675.929586095845,44595.26,1919.3304139041575,4.303888830122657
recursive_no_target_actual,광주,2025,사업서비스업,31469.97313047228,30195.61,1274.3631304722803,4.220358954405228
recursive_no_target_actual,광주,2025,서비스업,315828.3940670178,309886.52999999997,5941.864067017857,1.9174321862321213
recursive_no_target_actual,광주,2025,숙박 및 음식점업,11480.777356776029,11491.08,10.302643223971245,0.08965774517252725
recursive_no_target_actual,광주,2025,운수 및 창고업,18780.77184459343,18237.03,543.7418445934309,2.9815262934448805
recursive_no_target_actual,광주,2025,정보통신업,16414.732105728872,13700.19,2714.5421057288713,19.81390116289534
recursive_no_target_actual,대구,2021,건설업,36719.8454828078,41049.64,4329.7945171921965,10.54770399251296
recursive_no_target_actual,대구,2021,"공공 행정, 국방·사회보장",47405.11050125853,44834.84,2570.2705012585357,5.732752701378071
recursive_no_target_actual,대구,2021,"광업, 제조업",120977.94710885553,121066.7,88.75289114446787,0.07330908593731213
recursive_no_target_actual,대구,2021,교육 서비스업,44463.7091235161,44774.55,310.84087648390414,0.6942356237726658
recursive_no_target_actual,대구,2021,금융 및 보험업,41563.01856650099,39905.149999999994,1657.868566500998,4.154522828509599
recursive_no_target_actual,대구,2021,기타산업 및 순생산물세,55762.65726882565,58235.92,2473.262731174349,4.246971166892099
recursive_no_target_actual,대구,2021,도매 및 소매업,55003.40996402922,54537.880000000005,465.52996402921417,0.853590135937103
recursive_no_target_actual,대구,2021,문화 및 기타서비스업,21483.155063447433,20811.28,671.8750634474345,3.2284177784712647
recursive_no_target_actual,대구,2021,보건 및 사회복지업,55969.286266397445,57710.119999999995,1740.8337336025506,3.016513799663821
recursive_no_target_actual,대구,2021,부동산업,71841.38057719177,71741.26,100.12057719177392,0.13955787393722097
recursive_no_target_actual,대구,2021,사업서비스업,40515.174842060405,43003.32,2488.1451579395944,5.785937360044747
recursive_no_target_actual,대구,2021,서비스업,439450.89174212876,436117.9,3332.991742128739,0.7642409866984912
recursive_no_target_actual,대구,2021,숙박 및 음식점업,16878.792400492333,16246.710000000001,632.0824004923325,3.890525530968008
recursive_no_target_actual,대구,2021,운수 및 창고업,21782.1503479365,20771.95,1010.2003479364976,4.863290870315486
recursive_no_target_actual,대구,2021,정보통신업,22545.70408929802,21780.83,764.8740892980168,3.5116847672839677
recursive_no_target_actual,대구,2022,건설업,41456.56356672509,41365.55,91.013566725087,0.2200226196075889
recursive_no_target_actual,대구,2022,"공공 행정, 국방·사회보장",46105.31906891687,45615.51,489.80906891686755,1.0737774693670366
recursive_no_target_actual,대구,2022,"광업, 제조업",123998.03519079875,126425.64,2427.6048092012497,1.9201839193388697
recursive_no_target_actual,대구,2022,교육 서비스업,46569.10529000405,46314.15,254.95529000405077,0.5504911350074453
recursive_no_target_actual,대구,2022,금융 및 보험업,40996.518430326294,41970.58,974.0615696737077,2.3208198925859675
recursive_no_target_actual,대구,2022,기타산업 및 순생산물세,57613.2667418032,57432.76,180.50674180319766,0.31429229903490213
recursive_no_target_actual,대구,2022,도매 및 소매업,56535.72525020482,55923.090000000004,612.6352502048176,1.0954960646931662
recursive_no_target_actual,대구,2022,문화 및 기타서비스업,22004.686791092037,20792.23,1212.4567910920377,5.831297513984973
recursive_no_target_actual,대구,2022,보건 및 사회복지업,61035.32360032438,60651.5,383.8236003243801,0.6328344728891785
recursive_no_target_actual,대구,2022,부동산업,70325.50888689436,68076.38,2249.128886894352,3.3038315005797196
recursive_no_target_actual,대구,2022,사업서비스업,44122.61160984213,41827.53,2295.0816098421346,5.487012046473064
recursive_no_target_actual,대구,2022,서비스업,451902.76732729125,445405.07,6497.697327291244,1.4588287751846298
recursive_no_target_actual,대구,2022,숙박 및 음식점업,18490.32528533992,19220.35,730.0247146600777,3.7981863736096266
recursive_no_target_actual,대구,2022,운수 및 창고업,23429.49971466554,23577.14,147.6402853344589,0.6262009952626099
recursive_no_target_actual,대구,2022,정보통신업,22288.143399680877,21563.71,724.4333996808782,3.3595026073012404
recursive_no_target_actual,대구,2023,건설업,41127.124705932816,40149.520000000004,977.6047059328121,2.4349100709866818
recursive_no_target_actual,대구,2023,"공공 행정, 국방·사회보장",46575.23775784221,46156.03,419.2077578422104,0.9082405004117781
recursive_no_target_actual,대구,2023,"광업, 제조업",128391.85053155037,124030.87999999999,4360.970531550382,3.5160361125796915
recursive_no_target_actual,대구,2023,교육 서비스업,46901.56959833313,46902.9,1.330401666869875,0.0028365019367030076
recursive_no_target_actual,대구,2023,금융 및 보험업,42266.65852031284,42718.49,451.8314796871564,1.0576953438362555
recursive_no_target_actual,대구,2023,기타산업 및 순생산물세,55397.20562328436,52747.05,2650.1556232843577,5.02427268119138
recursive_no_target_actual,대구,2023,도매 및 소매업,54090.723918859556,53908.06,182.66391885955818,0.3388434287183738
recursive_no_target_actual,대구,2023,문화 및 기타서비스업,21849.115726865155,22167.59,318.47427313484513,1.4366662011289686
recursive_no_target_actual,대구,2023,보건 및 사회복지업,62680.9607152291,62227.15,453.8107152290977,0.729280893033182
recursive_no_target_actual,대구,2023,부동산업,68658.9635626314,69860.54,1201.576437368596,1.719964428228863
recursive_no_target_actual,대구,2023,사업서비스업,43897.98622296949,41828.69,2069.2962229694895,4.947073941281664
recursive_no_target_actual,대구,2023,서비스업,456049.772128419,454620.36,1429.4121284190333,0.3144188545403099
recursive_no_target_actual,대구,2023,숙박 및 음식점업,18949.28699908273,19580.940000000002,631.6530009172711,3.2258563731734586
recursive_no_target_actual,대구,2023,운수 및 창고업,27717.4468543754,28745.699999999997,1028.253145624596,3.5770676853393595
recursive_no_target_actual,대구,2023,정보통신업,22461.822251918038,21299.79,1162.0322519180372,5.455604266136132
recursive_no_target_actual,대구,2024,건설업,39875.19523005181,31555.25,8319.94523005181,26.36627892363968
recursive_no_target_actual,대구,2024,"공공 행정, 국방·사회보장",47546.32751982636,46897.04,649.2875198263573,1.3844957375270535
recursive_no_target_actual,대구,2024,"광업, 제조업",133819.47058963688,123123.4,10696.070589636889,8.687276821170379
recursive_no_target_actual,대구,2024,교육 서비스업,47424.766353844214,47101.24,323.5263538442159,0.6868743876896148
recursive_no_target_actual,대구,2024,금융 및 보험업,43796.22231741555,43097.89,698.3323174155521,1.6203399224777641
recursive_no_target_actual,대구,2024,기타산업 및 순생산물세,53644.193338433884,52288.7,1355.4933384338874,2.5923255663917586
recursive_no_target_actual,대구,2024,도매 및 소매업,53302.03991975531,53298.770000000004,3.269919755308365,0.006135075453539293
recursive_no_target_actual,대구,2024,문화 및 기타서비스업,21873.92675067089,21846.68,27.246750670889014,0.12471803803089994
recursive_no_target_actual,대구,2024,보건 및 사회복지업,64981.0538781741,63443.29,1537.763878174097,2.423840059640818
recursive_no_target_actual,대구,2024,부동산업,69993.62115696806,70535.43000000001,541.8088430319476,0.7681371518284464
recursive_no_target_actual,대구,2024,사업서비스업,43724.549327281595,42820.729999999996,903.8193272815988,2.110705089057564
recursive_no_target_actual,대구,2024,서비스업,464115.02688133053,459849.72,4265.306881330558,0.9275436508541439
recursive_no_target_actual,대구,2024,숙박 및 음식점업,18664.44602178624,19485.54,821.0939782137611,4.213863091368066
recursive_no_target_actual,대구,2024,운수 및 창고업,30242.595337346385,31303.59,1060.9946626536148,3.389370556711274
recursive_no_target_actual,대구,2024,정보통신업,22565.478298261856,21096.47,1469.008298261855,6.963289584759227
recursive_no_target_actual,대구,2025,건설업,36211.33126460625,25481.89,10729.441264606248,42.10614387161332
recursive_no_target_actual,대구,2025,"공공 행정, 국방·사회보장",48395.83859624072,47705.94,689.8985962407169,1.4461482076251235
recursive_no_target_actual,대구,2025,"광업, 제조업",136767.97409442771,121818.03,14949.944094427716,12.272357461721976
recursive_no_target_actual,대구,2025,교육 서비스업,47270.5628364812,46989.54,281.0228364811992,0.5980540275159093
recursive_no_target_actual,대구,2025,금융 및 보험업,45890.36093672631,43932.46,1957.9009367263134,4.456615761389901
recursive_no_target_actual,대구,2025,기타산업 및 순생산물세,53544.37408695201,52494.3,1050.0740869520087,2.0003582997620857
recursive_no_target_actual,대구,2025,도매 및 소매업,54257.18439164621,53863.76,393.42439164620737,0.7304064767223962
recursive_no_target_actual,대구,2025,문화 및 기타서비스업,21679.786510533646,20116.68,1563.1065105336456,7.7702011988739965
recursive_no_target_actual,대구,2025,보건 및 사회복지업,68723.67003408061,67234.14,1489.5300340806134,2.21543702958142
recursive_no_target_actual,대구,2025,부동산업,70254.34729671717,68077.62,2176.727296717174,3.197419793343501
recursive_no_target_actual,대구,2025,사업서비스업,43700.56646835024,42385.78,1314.7864683502412,3.1019518063610985
recursive_no_target_actual,대구,2025,서비스업,472679.2644750425,460143.43,12535.834475042531,2.7243319490712996
recursive_no_target_actual,대구,2025,숙박 및 음식점업,18552.49042065427,19290.510000000002,738.0195793457315,3.8258168360801834
recursive_no_target_actual,대구,2025,운수 및 창고업,30920.20897772417,31124.27,204.0610222758296,0.6556331193497216
recursive_no_target_actual,대구,2025,정보통신업,23034.248005887992,20119.44,2914.808005887993,14.4875205566755
recursive_no_target_actual,대전,2021,건설업,24228.713730980136,26241.43,2012.7162690198638,7.669994619271373
recursive_no_target_actual,대전,2021,"공공 행정, 국방·사회보장",44535.11646009523,44281.79,253.3264600952316,0.5720781840463802
recursive_no_target_actual,대전,2021,"광업, 제조업",84965.76728059488,82264.2,2701.5672805948852,3.28401331392621
recursive_no_target_actual,대전,2021,교육 서비스업,31361.456106924183,31436.31,74.85389307581863,0.238112848091327
recursive_no_target_actual,대전,2021,금융 및 보험업,24379.53313254733,24080.42,299.1131325473325,1.2421425064319167
recursive_no_target_actual,대전,2021,기타산업 및 순생산물세,38998.02574839094,37241.63,1756.3957483909398,4.716216095780287
recursive_no_target_actual,대전,2021,도매 및 소매업,36569.107882552154,37236.350000000006,667.2421174478513,1.7919106395977353
recursive_no_target_actual,대전,2021,문화 및 기타서비스업,15302.821787409344,14755.59,547.2317874093442,3.7086405044416666
recursive_no_target_actual,대전,2021,보건 및 사회복지업,35747.33521348084,34806.37,940.9652134808348,2.703428175592096
recursive_no_target_actual,대전,2021,부동산업,41834.407477027955,41070.08,764.3274770279531,1.86103235500869
recursive_no_target_actual,대전,2021,사업서비스업,66642.13177384372,63067.17,3574.9617738437228,5.668498798731135
recursive_no_target_actual,대전,2021,서비스업,337361.62759647495,331763.55,5598.077596474963,1.6873696934081406
recursive_no_target_actual,대전,2021,숙박 및 음식점업,11776.54618262076,12186.26,409.71381737924094,3.362096470773157
recursive_no_target_actual,대전,2021,운수 및 창고업,11681.925470394925,11449.699999999999,232.22547039492565,2.028223188336163
recursive_no_target_actual,대전,2021,정보통신업,17531.246109578547,17393.550000000003,137.69610957854457,0.7916504082176701
recursive_no_target_actual,대전,2022,건설업,26501.55022823906,24259.28,2242.27022823906,9.242938076641433
recursive_no_target_actual,대전,2022,"공공 행정, 국방·사회보장",45536.57692263009,43127.81,2408.766922630093,5.585182560000365
recursive_no_target_actual,대전,2022,"광업, 제조업",84256.0341456672,83121.76000000001,1134.2741456671938,1.3645935139814096
recursive_no_target_actual,대전,2022,교육 서비스업,32696.27121476837,32414.02,282.2512147683701,0.8707689289028948
recursive_no_target_actual,대전,2022,금융 및 보험업,24739.01337785514,24590.91,148.10337785513912,0.6022687971089281
recursive_no_target_actual,대전,2022,기타산업 및 순생산물세,36843.44581642293,36785.19,58.25581642292673,0.15836758332069706
recursive_no_target_actual,대전,2022,도매 및 소매업,38600.408356990556,37263.409999999996,1336.9983569905598,3.587965666562883
recursive_no_target_actual,대전,2022,문화 및 기타서비스업,15601.716774462402,14420.59,1181.126774462402,8.190557906870675
recursive_no_target_actual,대전,2022,보건 및 사회복지업,36811.86380882154,36522.82,289.0438088215378,0.7914060546845446
recursive_no_target_actual,대전,2022,부동산업,40259.588035816116,39791.979999999996,467.6080358161198,1.17513136017891
recursive_no_target_actual,대전,2022,사업서비스업,64708.68405606561,68432.28,3723.595943934386,5.441285814142662
recursive_no_target_actual,대전,2022,서비스업,343536.46447153535,342119.48000000004,1416.9844715353101,0.4141782489366902
recursive_no_target_actual,대전,2022,숙박 및 음식점업,13869.118215640014,14347.629999999997,478.5117843599837,3.3351277134968202
recursive_no_target_actual,대전,2022,운수 및 창고업,12914.55585960918,13399.240000000002,484.684140390822,3.617250981330448
recursive_no_target_actual,대전,2022,정보통신업,17798.66784887632,17981.739999999998,183.07215112367703,1.0181003124485009
recursive_no_target_actual,대전,2023,건설업,24118.417996220276,26948.850000000002,2830.432003779726,10.502978805328338
recursive_no_target_actual,대전,2023,"공공 행정, 국방·사회보장",44031.80158658933,45414.03,1382.2284134106667,3.043615405659147
recursive_no_target_actual,대전,2023,"광업, 제조업",84328.6168085818,83155.27,1173.3468085818022,1.4110312053364773
recursive_no_target_actual,대전,2023,교육 서비스업,32787.68431348898,32766.92,20.764313488980406,0.06336974451361437
recursive_no_target_actual,대전,2023,금융 및 보험업,24730.690335885447,25391.14,660.4496641145524,2.6011028418359805
recursive_no_target_actual,대전,2023,기타산업 및 순생산물세,35481.43488701541,35590.09,108.65511298458296,0.3052959770109684
recursive_no_target_actual,대전,2023,도매 및 소매업,36042.44369517618,37198.880000000005,1156.4363048238229,3.1087933422291822
recursive_no_target_actual,대전,2023,문화 및 기타서비스업,15153.592872508822,15639.32,485.7271274911782,3.1058072057556094
recursive_no_target_actual,대전,2023,보건 및 사회복지업,37732.68996041741,37131.59,601.099960417414,1.6188371152902798
recursive_no_target_actual,대전,2023,부동산업,40143.492600907084,40873.61,730.1173990929165,1.7862806810871767
recursive_no_target_actual,대전,2023,사업서비스업,71817.920813608,68684.98,3132.940813608002,4.561318666188739
recursive_no_target_actual,대전,2023,서비스업,351065.2366277706,350151.93,913.3066277705948,0.260831527551653
recursive_no_target_actual,대전,2023,숙박 및 음식점업,14145.67926828482,14209.76,64.08073171517935,0.45096280102675457
recursive_no_target_actual,대전,2023,운수 및 창고업,15753.943917579873,14959.42,794.5239175798724,5.311194669177498
recursive_no_target_actual,대전,2023,정보통신업,18725.297263324657,18255.14,470.15726332465783,2.5754788148688963
recursive_no_target_actual,대전,2024,건설업,23384.24174108491,26989.59,3605.3482589150917,13.358292063403304
recursive_no_target_actual,대전,2024,"공공 행정, 국방·사회보장",44949.8609198507,46085.61,1135.749080149304,2.4644332149434587
recursive_no_target_actual,대전,2024,"광업, 제조업",87893.51356928762,86649.57999999999,1243.9335692876339,1.4355909968491873
recursive_no_target_actual,대전,2024,교육 서비스업,33153.43774563314,33181.75,28.312254366857815,0.08532477752637463
recursive_no_target_actual,대전,2024,금융 및 보험업,25625.655065518593,25743.33,117.67493448140885,0.4571084412211196
recursive_no_target_actual,대전,2024,기타산업 및 순생산물세,36195.42076556437,37278.8,1083.3792344356334,2.9061537239278983
recursive_no_target_actual,대전,2024,도매 및 소매업,35516.91738361041,36693.63,1176.7126163895882,3.2068580197423593
recursive_no_target_actual,대전,2024,문화 및 기타서비스업,15170.800715526462,15858.61,687.8092844735384,4.337134745564324
recursive_no_target_actual,대전,2024,보건 및 사회복지업,39117.30023452881,38936.630000000005,180.67023452880676,0.46401096994990765
recursive_no_target_actual,대전,2024,부동산업,40923.83961581832,42890.67,1966.8303841816814,4.585683516209193
recursive_no_target_actual,대전,2024,사업서비스업,71534.17483087876,67999.06,3535.114830878767,5.198770146056089
recursive_no_target_actual,대전,2024,서비스업,355925.9203998312,355081.73,844.1903998312191,0.23774537761523779
recursive_no_target_actual,대전,2024,숙박 및 음식점업,13933.04492972126,14367.93,434.8850702787404,3.0267760928591687
recursive_no_target_actual,대전,2024,운수 및 창고업,17189.17883634033,16424.739999999998,764.4388363403305,4.654191398709085
recursive_no_target_actual,대전,2024,정보통신업,18811.710122404387,17588.64,1223.0701224043878,6.95375038891232
recursive_no_target_actual,대전,2025,건설업,21235.62077057593,24650.440000000002,3414.8192294240725,13.852974751866793
recursive_no_target_actual,대전,2025,"공공 행정, 국방·사회보장",45752.980881508636,46716.979999999996,963.9991184913597,2.0634876622833063
recursive_no_target_actual,대전,2025,"광업, 제조업",89830.11017713201,85072.04000000001,4758.070177132002,5.5929893971415305
recursive_no_target_actual,대전,2025,교육 서비스업,33045.63802185785,33965.08,919.441978142153,2.707021382379058
recursive_no_target_actual,대전,2025,금융 및 보험업,26850.958780731933,26397.53,453.42878073193424,1.717693968836987
recursive_no_target_actual,대전,2025,기타산업 및 순생산물세,36128.06958395378,36625.21,497.1404160462189,1.3573721926678888
recursive_no_target_actual,대전,2025,도매 및 소매업,36153.36183017629,37751.630000000005,1598.2681698237138,4.233640162884924
recursive_no_target_actual,대전,2025,문화 및 기타서비스업,15036.153519915082,15335.95,299.7964800849186,1.9548608340853912
recursive_no_target_actual,대전,2025,보건 및 사회복지업,41370.280620283476,41062.74,307.54062028347835,0.7489529931112204
recursive_no_target_actual,대전,2025,부동산업,41076.28086046853,41806.99,730.709139531471,1.7478157110365302
recursive_no_target_actual,대전,2025,사업서비스업,71494.93842821402,66293.29000000001,5201.648428214015,7.8464176815089655
recursive_no_target_actual,대전,2025,서비스업,361406.8812407137,357994.14,3412.741240713687,0.953295280395843
recursive_no_target_actual,대전,2025,숙박 및 음식점업,13849.469857689393,14390.32,540.8501423106063,3.7584302663916187
recursive_no_target_actual,대전,2025,운수 및 창고업,17574.318468586567,16752.54,821.7784685865663,4.90539624789176
recursive_no_target_actual,대전,2025,정보통신업,19202.499971281926,18376.16,826.3399712819264,4.496804399188549
recursive_no_target_actual,부산,2021,건설업,54382.75883230077,53707.43,675.3288323007728,1.2574216124301103
recursive_no_target_actual,부산,2021,"공공 행정, 국방·사회보장",64156.16918038992,64321.759999999995,165.59081961007178,0.2574413691572988
recursive_no_target_actual,부산,2021,"광업, 제조업",163325.59296175244,157250.18,6075.412961752445,3.863533232046186
recursive_no_target_actual,부산,2021,교육 서비스업,57385.33949565017,57138.649999999994,246.6894956501783,0.43173840412781594
recursive_no_target_actual,부산,2021,금융 및 보험업,64864.74476670866,63681.229999999996,1183.514766708664,1.858498597952119
recursive_no_target_actual,부산,2021,기타산업 및 순생산물세,99375.69579270933,98959.73999999999,415.95579270934104,0.42032829988169035
recursive_no_target_actual,부산,2021,도매 및 소매업,92766.67641524551,93659.2,892.5235847544827,0.952948119089724
recursive_no_target_actual,부산,2021,문화 및 기타서비스업,31222.578216161368,30798.7,423.87821616136716,1.3762860645461241
recursive_no_target_actual,부산,2021,보건 및 사회복지업,88468.75791299818,88405.18000000001,63.57791299816745,0.07191650194950956
recursive_no_target_actual,부산,2021,부동산업,99282.32208965142,98182.45,1099.8720896514278,1.1202328824055907
recursive_no_target_actual,부산,2021,사업서비스업,82982.03970410099,79739.78,3242.2597041009867,4.066050475811429
recursive_no_target_actual,부산,2021,서비스업,708636.0268821532,697673.99,10962.036882153247,1.571226251698626
recursive_no_target_actual,부산,2021,숙박 및 음식점업,26903.95690097163,27079.25,175.29309902837122,0.6473336559482674
recursive_no_target_actual,부산,2021,운수 및 창고업,71649.26188191152,66518.77,5130.491881911512,7.712848391381128
recursive_no_target_actual,부산,2021,정보통신업,28954.180318363833,28149.04,805.1403183638322,2.8602762949067966
recursive_no_target_actual,부산,2022,건설업,54239.8196728352,48016.26,6223.559672835196,12.961358658161204
recursive_no_target_actual,부산,2022,"공공 행정, 국방·사회보장",66144.42265055631,67576.59,1432.1673494436836,2.119324679513547
recursive_no_target_actual,부산,2022,"광업, 제조업",161057.62330992476,162280.52,1222.8966900752275,0.7535696151794606
recursive_no_target_actual,부산,2022,교육 서비스업,59428.756022755995,58998.06,430.69602275599755,0.7300172628659274
recursive_no_target_actual,부산,2022,금융 및 보험업,65422.85804273994,62927.14,2495.7180427399435,3.9660439720285137
recursive_no_target_actual,부산,2022,기타산업 및 순생산물세,97901.67129358463,97514.01,387.66129358463513,0.3975442027095749
recursive_no_target_actual,부산,2022,도매 및 소매업,97090.15465761189,95590.73999999999,1499.4146576118947,1.5685773094882358
recursive_no_target_actual,부산,2022,문화 및 기타서비스업,32564.827683487332,32508.67,56.157683487334,0.1727467887407698
recursive_no_target_actual,부산,2022,보건 및 사회복지업,93498.98829278196,93153.95,345.03829278195917,0.3703957725699868
recursive_no_target_actual,부산,2022,부동산업,96244.90509383389,95187.54,1057.3650938338978,1.1108230067022404
recursive_no_target_actual,부산,2022,사업서비스업,81815.24921318304,82724.61,909.3607868169638,1.0992627064871794
recursive_no_target_actual,부산,2022,서비스업,726862.7799217165,716600.6799999999,10262.09992171661,1.4320527747359395
recursive_no_target_actual,부산,2022,숙박 및 음식점업,30818.80214412894,34911.850000000006,4093.0478558710674,11.723950050974286
recursive_no_target_actual,부산,2022,운수 및 창고업,75029.14926282318,65815.06,9214.089262823181,13.99997092279971
recursive_no_target_actual,부산,2022,정보통신업,28804.66685781416,28642.35,162.3168578141631,0.5667023055516154
recursive_no_target_actual,부산,2023,건설업,47740.33424943299,46630.23,1110.1042494329886,2.3806536005355077
recursive_no_target_actual,부산,2023,"공공 행정, 국방·사회보장",68999.0634415255,69133.64,134.57655847449496,0.19466146795466716
recursive_no_target_actual,부산,2023,"광업, 제조업",165326.32900080268,158838.2,6488.12900080267,4.084740950730158
recursive_no_target_actual,부산,2023,교육 서비스업,59683.66364650823,60201.07,517.4063534917732,0.8594637163289178
recursive_no_target_actual,부산,2023,금융 및 보험업,63291.4814061496,63615.03999999999,323.55859385039366,0.5086196500865104
recursive_no_target_actual,부산,2023,기타산업 및 순생산물세,94057.88026069106,94812.76,754.8797393089335,0.7961794797545536
recursive_no_target_actual,부산,2023,도매 및 소매업,92458.63071120506,93540.35,1081.7192887949495,1.1564199714828407
recursive_no_target_actual,부산,2023,문화 및 기타서비스업,34160.4641603097,34407.49,247.02583969030093,0.7179420518331937
recursive_no_target_actual,부산,2023,보건 및 사회복지업,96268.44103194635,93462.81,2805.631031946352,3.0018689058742742
recursive_no_target_actual,부산,2023,부동산업,96003.22319825971,96022.86,19.63680174028559,0.020450132125085202
recursive_no_target_actual,부산,2023,사업서비스업,86850.58182048757,87073.35,222.7681795124372,0.2558396794339912
recursive_no_target_actual,부산,2023,서비스업,743099.681108467,750236.66,7136.978891532985,0.9512970069381819
recursive_no_target_actual,부산,2023,숙박 및 음식점업,34420.34081531543,33790.68,629.6608153154302,1.8634156380263143
recursive_no_target_actual,부산,2023,운수 및 창고업,81101.52823522329,80684.93000000001,416.59823522328224,0.5163271942149323
recursive_no_target_actual,부산,2023,정보통신업,29862.262641536556,29623.77,238.4926415365553,0.8050718782131893
recursive_no_target_actual,부산,2024,건설업,46287.09549125024,48353.17999999999,2066.084508749751,4.27290306190772
recursive_no_target_actual,부산,2024,"공공 행정, 국방·사회보장",70437.68806955068,71185.35,747.6619304493215,1.0503030896797185
recursive_no_target_actual,부산,2024,"광업, 제조업",172315.3123023095,163912.5,8402.812302309496,5.1264011605640185
recursive_no_target_actual,부산,2024,교육 서비스업,60349.44731738087,60924.4,574.9526826191286,0.9437149690749989
recursive_no_target_actual,부산,2024,금융 및 보험업,65581.90042702679,65141.3,440.60042702678766,0.676376472417326
recursive_no_target_actual,부산,2024,기타산업 및 순생산물세,96425.37408993547,97696.88,1271.5059100645303,1.3014805693534228
recursive_no_target_actual,부산,2024,도매 및 소매업,91110.51337540452,91440.89,330.37662459547573,0.361300753520089
recursive_no_target_actual,부산,2024,문화 및 기타서비스업,34199.25548258066,33370.15,829.1054825806568,2.4845722377054247
recursive_no_target_actual,부산,2024,보건 및 사회복지업,99801.0349886812,97133.86,2667.174988681203,2.745875628417529
recursive_no_target_actual,부산,2024,부동산업,97869.42426325937,95369.48,2499.944263259371,2.6213252533822886
recursive_no_target_actual,부산,2024,사업서비스업,86507.4431802975,87221.42000000001,713.9768197025114,0.8185796788248934
recursive_no_target_actual,부산,2024,서비스업,758249.8579791267,768660.19,10410.332020873204,1.3543477542232552
recursive_no_target_actual,부산,2024,숙박 및 음식점업,33902.94279832474,33789.899999999994,113.04279832474276,0.33454611681225094
recursive_no_target_actual,부산,2024,운수 및 창고업,88490.13809044429,92562.55,4072.4119095557107,4.399632367037977
recursive_no_target_actual,부산,2024,정보통신업,30000.06998617611,29438.66,561.4099861761097,1.9070500701326407
recursive_no_target_actual,부산,2025,건설업,42034.085060652564,47872.520000000004,5838.43493934744,12.195796125517186
recursive_no_target_actual,부산,2025,"공공 행정, 국방·사회보장",71696.19949058845,72586.73,890.5305094115465,1.2268502926244873
recursive_no_target_actual,부산,2025,"광업, 제조업",176112.01169152252,156972.61000000002,19139.401691522507,12.19282885818265
recursive_no_target_actual,부산,2025,교육 서비스업,60153.21868490182,59889.2,264.01868490182096,0.44084523570497014
recursive_no_target_actual,부산,2025,금융 및 보험업,68717.73231263255,70463.82,1746.087687367457,2.4779918082321633
recursive_no_target_actual,부산,2025,기타산업 및 순생산물세,96245.9491034361,93975.4,2270.549103436104,2.416110070759054
recursive_no_target_actual,부산,2025,도매 및 소매업,92743.1657713104,93644.79,901.6242286895867,0.9628130178834154
recursive_no_target_actual,부산,2025,문화 및 기타서비스업,33895.722799693736,32130.9,1764.8227996937349,5.492603069611293
recursive_no_target_actual,부산,2025,보건 및 사회복지업,105549.12529551274,102431.58,3117.5452955127403,3.0435392049138947
recursive_no_target_actual,부산,2025,부동산업,98233.98773012735,97581.32,652.6677301273448,0.6688449491432835
recursive_no_target_actual,부산,2025,사업서비스업,86459.99395924833,86625.43000000001,165.43604075167968,0.1909786084198135
recursive_no_target_actual,부산,2025,서비스업,772244.8541249214,787085.47,14840.615875078598,1.8855151620418806
recursive_no_target_actual,부산,2025,숙박 및 음식점업,33699.58158756612,33795.490000000005,95.90841243388422,0.28379056623793353
recursive_no_target_actual,부산,2025,운수 및 창고업,90472.84241658234,98443.85999999999,7971.017583417648,8.097018527531985
recursive_no_target_actual,부산,2025,정보통신업,30623.28407675741,28344.92,2278.3640767574107,8.037997908469704
recursive_no_target_actual,서울,2021,건설업,148381.36608259284,138521.41,9859.956082592835,7.118001529577872
recursive_no_target_actual,서울,2021,"공공 행정, 국방·사회보장",182570.2930444163,180309.09999999998,2261.1930444163154,1.2540648499805698
recursive_no_target_actual,서울,2021,"광업, 제조업",209692.7856805425,203349.93,6342.855680542503,3.1191826230490975
recursive_no_target_actual,서울,2021,교육 서비스업,194669.06894839875,198711.1,4042.031051601254,2.034124440759099
recursive_no_target_actual,서울,2021,금융 및 보험업,568281.0843540588,580055.72,11774.635645941133,2.0299145823337685
recursive_no_target_actual,서울,2021,기타산업 및 순생산물세,482051.56237978564,488149.3,6097.73762021435,1.2491542280639039
recursive_no_target_actual,서울,2021,도매 및 소매업,762772.0616492426,754908.37,7863.6916492426535,1.0416749849048108
recursive_no_target_actual,서울,2021,문화 및 기타서비스업,130387.3753335838,129660.7,726.6753335838002,0.5604437841102202
recursive_no_target_actual,서울,2021,보건 및 사회복지업,257044.47854882097,256285.21,759.2685488209827,0.2962592140299406
recursive_no_target_actual,서울,2021,부동산업,499236.9833986433,492852.7,6384.283398643311,1.2953735261353567
recursive_no_target_actual,서울,2021,사업서비스업,725725.6972260093,724334.5700000001,1391.1272260092665,0.19205589290171066
recursive_no_target_actual,서울,2021,서비스업,4081512.146507653,4083866.49,2354.3434923472814,0.057649864365357385
recursive_no_target_actual,서울,2021,숙박 및 음식점업,105687.09001376107,103760.8,1926.2900137610704,1.8564718214981673
