track,quarter_region,activity,available_quarters,year,selected_route_id,selected_basis,baseline_predicted_eok,selected_predicted_eok,official_annual_eok,baseline_error_eok,selected_error_eok,baseline_abs_error_eok,selected_abs_error_eok,baseline_ape_pct,selected_ape_pct,target_candidate_ape_pct_if_adopted
prior_year_province_anchor,충북,숙박 및 음식점업,3,2023,baseline,no_prior_positive_route,15768.444000649031,15768.444000649031,14965.33,803.1140006490314,803.1140006490314,803.1140006490314,803.1140006490314,5.366497101293666,5.366497101293666,
prior_year_province_anchor,충북,숙박 및 음식점업,3,2024,baseline,no_prior_positive_route,14865.748618632086,14865.748618632086,14855.3,10.448618632086436,10.448618632086436,10.448618632086436,10.448618632086436,0.0703359651577984,0.07033596515779848,
prior_year_province_anchor,충북,숙박 및 음식점업,4,2021,baseline,no_prior_positive_route,13175.862994501482,13175.862994501482,13057.25,118.6129945014818,118.6129945014818,118.6129945014818,118.6129945014818,0.9084071646133896,0.9084071646133893,
prior_year_province_anchor,충북,숙박 및 음식점업,4,2022,baseline,no_prior_positive_route,14860.42310937153,14860.42310937153,15750.48,-890.0568906284698,-890.0568906284698,890.0568906284698,890.0568906284698,5.650982640709805,5.650982640709805,
prior_year_province_anchor,충북,숙박 및 음식점업,4,2023,regional_service_production_index_I,prior_positive_improvement_343.663_eok,15527.83304722006,15209.975869957858,14965.33,562.5030472200615,244.6458699578579,562.5030472200615,244.6458699578579,3.758707941756456,1.6347509206803854,1.6347509206803854
prior_year_province_anchor,충북,숙박 및 음식점업,4,2024,regional_service_production_index_I,prior_positive_improvement_661.520_eok,14740.374875146445,14203.379490856194,14855.3,-114.92512485355655,-651.9205091438052,114.92512485355655,651.9205091438052,0.7736304541379613,4.38847084302441,4.38847084302441
prior_year_province_anchor,충북,운수 및 창고업,1,2021,baseline,no_prior_positive_route,17362.24783768936,17362.24783768936,20213.86,-2851.612162310641,-2851.612162310641,2851.612162310641,2851.612162310641,14.107212389472574,14.107212389472574,
prior_year_province_anchor,충북,운수 및 창고업,1,2023,baseline,no_prior_positive_route,25023.30308406562,25023.30308406562,25037.32,-14.01691593437863,-14.01691593437863,14.01691593437863,14.01691593437863,0.055984090686937,0.05598409068693706,
prior_year_province_anchor,충북,운수 및 창고업,1,2024,baseline,no_prior_positive_route,29493.56257122124,29493.56257122124,29500.47,-6.907428778762551,-6.907428778762551,6.907428778762551,6.907428778762551,0.0234146397625615,0.02341463976256158,
prior_year_province_anchor,충북,운수 및 창고업,1,2025,baseline,no_prior_positive_route,30526.41639787964,30526.41639787964,29859.82,666.596397879639,666.596397879639,666.596397879639,666.596397879639,2.232419344388677,2.232419344388677,
prior_year_province_anchor,충북,운수 및 창고업,2,2021,baseline,no_prior_positive_route,19046.045064681228,19046.045064681228,20213.86,-1167.8149353187728,-1167.8149353187728,1167.8149353187728,1167.8149353187728,5.777298028772202,5.777298028772202,
prior_year_province_anchor,충북,운수 및 창고업,2,2023,baseline,no_prior_positive_route,26302.257483752805,26302.257483752805,25037.32,1264.9374837528048,1264.9374837528048,1264.9374837528048,1264.9374837528048,5.052207998910445,5.052207998910445,
prior_year_province_anchor,충북,운수 및 창고업,2,2024,baseline,no_prior_positive_route,27989.796148742695,27989.796148742695,29500.47,-1510.6738512573063,-1510.6738512573063,1510.6738512573063,1510.6738512573063,5.1208467229752825,5.1208467229752825,
prior_year_province_anchor,충북,운수 및 창고업,2,2025,baseline,no_prior_positive_route,30446.41312683857,30446.41312683857,29859.82,586.5931268385721,586.5931268385721,586.5931268385721,586.5931268385721,1.964489828935915,1.964489828935915,
prior_year_province_anchor,충북,운수 및 창고업,3,2021,baseline,no_prior_positive_route,19192.152190988025,19192.152190988025,20213.86,-1021.7078090119758,-1021.7078090119758,1021.7078090119758,1021.7078090119758,5.054491368852736,5.054491368852736,
prior_year_province_anchor,충북,운수 및 창고업,3,2023,baseline,no_prior_positive_route,26477.914606263177,26477.914606263177,25037.32,1440.5946062631774,1440.5946062631774,1440.5946062631774,1440.5946062631774,5.753789168581851,5.753789168581851,
prior_year_province_anchor,충북,운수 및 창고업,3,2024,baseline,no_prior_positive_route,27647.8644885955,27647.8644885955,29500.47,-1852.6055114045012,-1852.6055114045012,1852.6055114045012,1852.6055114045012,6.279918629786241,6.279918629786241,
prior_year_province_anchor,충북,운수 및 창고업,3,2025,baseline,no_prior_positive_route,30313.004715348,30313.004715348,29859.82,453.1847153480012,453.1847153480012,453.1847153480012,453.1847153480012,1.5177074588795283,1.5177074588795283,
