quarter_region,province_full,table_id,table_name,year,city,activity_group,annual_gva_eok,latest_change_date
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,보건 및 사회복지업,343.88,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,부동산업,358.55,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,사업서비스업,128.36,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,숙박 및 음식점업,226.56,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,운수 및 창고업,74.86,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,화천군,정보통신업,133.3,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,건설업,894.47,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,"공공 행정, 국방·사회보장",2610.54,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,"광업, 제조업",4659.87,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,교육 서비스업,1086.04,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,금융 및 보험업,393.94,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,도매 및 소매업,806.03,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,문화 및 기타서비스업,863.79,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,보건 및 사회복지업,655.56,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,부동산업,766.29,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,사업서비스업,432.92,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,숙박 및 음식점업,584.55,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,운수 및 창고업,621.95,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2021,횡성군,정보통신업,179.08,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,건설업,7141.29,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,"공공 행정, 국방·사회보장",7430.25,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,"광업, 제조업",5527.38,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,교육 서비스업,5078.88,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,금융 및 보험업,3186.51,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,도매 및 소매업,4127.74,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,문화 및 기타서비스업,2844.96,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,보건 및 사회복지업,5573.77,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,부동산업,4660.16,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,사업서비스업,3325.35,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,숙박 및 음식점업,3854.8,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,운수 및 창고업,4440.87,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,강릉시,정보통신업,1236.7,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,건설업,943.12,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,"공공 행정, 국방·사회보장",6462.96,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,"광업, 제조업",504.49,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,교육 서비스업,852.1,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,금융 및 보험업,256.06,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,도매 및 소매업,423.04,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,문화 및 기타서비스업,528.22,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,보건 및 사회복지업,439.07,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,부동산업,520.79,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,사업서비스업,438.82,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,숙박 및 음식점업,940.31,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,운수 및 창고업,144.23,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,고성군,정보통신업,46.1,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,건설업,1463.25,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,"공공 행정, 국방·사회보장",7355.95,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,"광업, 제조업",5381.07,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,교육 서비스업,1691.7,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,금융 및 보험업,1031.87,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,도매 및 소매업,1653.54,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,문화 및 기타서비스업,872.82,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,보건 및 사회복지업,1871.89,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,부동산업,1709.78,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,사업서비스업,1077.25,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,숙박 및 음식점업,906.24,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,운수 및 창고업,5617.51,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,동해시,정보통신업,1295.34,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,건설업,7199.08,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,"공공 행정, 국방·사회보장",4088.05,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,"광업, 제조업",4075.1,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,교육 서비스업,1359.6,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,금융 및 보험업,680.4,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,도매 및 소매업,934.06,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,문화 및 기타서비스업,947.02,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,보건 및 사회복지업,1381.62,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,부동산업,1220.25,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,사업서비스업,1097.73,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,숙박 및 음식점업,921.46,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,운수 및 창고업,1561.94,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,삼척시,정보통신업,431.48,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,건설업,2123.04,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,"공공 행정, 국방·사회보장",2491.24,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,"광업, 제조업",731.92,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,교육 서비스업,1707.26,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,금융 및 보험업,1139.39,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,도매 및 소매업,1511.38,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,문화 및 기타서비스업,1053.57,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,보건 및 사회복지업,1804.26,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,부동산업,2239.47,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,사업서비스업,744.72,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,숙박 및 음식점업,1881.96,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,운수 및 창고업,976.93,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,속초시,정보통신업,505.1,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,건설업,465.31,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,"공공 행정, 국방·사회보장",6049.37,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,"광업, 제조업",198.57,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,교육 서비스업,676.41,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,금융 및 보험업,181.39,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,도매 및 소매업,256.57,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,문화 및 기타서비스업,311.58,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,보건 및 사회복지업,388.56,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,부동산업,284.67,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,사업서비스업,141.19,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,숙박 및 음식점업,215.63,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,운수 및 창고업,63.24,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양구군,정보통신업,72.96,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,건설업,1311.62,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,"공공 행정, 국방·사회보장",3344.74,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,"광업, 제조업",548.21,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,교육 서비스업,543.27,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,금융 및 보험업,309.88,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,도매 및 소매업,467.47,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,문화 및 기타서비스업,720.81,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,보건 및 사회복지업,393.94,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,부동산업,656.69,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,사업서비스업,300.65,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,숙박 및 음식점업,951.35,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,운수 및 창고업,489.67,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,양양군,정보통신업,69.76,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,건설업,585.29,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,"공공 행정, 국방·사회보장",2800.04,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,"광업, 제조업",2633.34,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,교육 서비스업,976.84,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,금융 및 보험업,357.35,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,도매 및 소매업,558.65,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,문화 및 기타서비스업,587.76,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,보건 및 사회복지업,678.95,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,부동산업,567.76,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,사업서비스업,572.74,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,숙박 및 음식점업,420.33,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,운수 및 창고업,330.84,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,영월군,정보통신업,107.58,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,건설업,6162.64,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,"공공 행정, 국방·사회보장",10243.82,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,"광업, 제조업",19144.32,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,교육 서비스업,8693.19,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,금융 및 보험업,6975.89,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,도매 및 소매업,7383.81,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,문화 및 기타서비스업,4406.68,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,보건 및 사회복지업,9810.71,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,부동산업,8262.53,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,사업서비스업,6517.32,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,숙박 및 음식점업,3272.48,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,운수 및 창고업,4128.6,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,원주시,정보통신업,2250.28,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,건설업,840.88,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,"공공 행정, 국방·사회보장",9778.93,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,"광업, 제조업",374.54,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,교육 서비스업,792.13,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,금융 및 보험업,363.88,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,도매 및 소매업,470.22,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,문화 및 기타서비스업,546.39,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,보건 및 사회복지업,461.6,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,부동산업,439.44,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,사업서비스업,336.28,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,숙박 및 음식점업,415.06,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,운수 및 창고업,287.72,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,인제군,정보통신업,79.85,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,건설업,655.73,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,"공공 행정, 국방·사회보장",2210.56,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,"광업, 제조업",1229.98,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,교육 서비스업,901.22,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,금융 및 보험업,401.75,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,도매 및 소매업,447.16,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,문화 및 기타서비스업,2832.9,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,보건 및 사회복지업,615.55,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,부동산업,581.2,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,사업서비스업,972.49,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,숙박 및 음식점업,698.65,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,운수 및 창고업,394.92,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,정선군,정보통신업,234.68,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,철원군,건설업,999.28,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,철원군,"공공 행정, 국방·사회보장",10626.97,2025-03-19
강원,강원특별자치도,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2022,철원군,"광업, 제조업",991.31,2025-03-19
