quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
강원,강원특별자치도,동해시,교육 서비스업,2022,1696.3077592444636,1691.7,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,4.607759244463523,0.2723744898305564
강원,강원특별자치도,동해시,금융 및 보험업,2021,1026.277420910686,1004.0,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,22.277420910686033,2.218866624570322
강원,강원특별자치도,동해시,금융 및 보험업,2022,1031.4587169484332,1031.87,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,0.4112830515666701,0.03985802974857978
강원,강원특별자치도,동해시,도매 및 소매업,2021,1705.7697122457225,1689.88,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,15.889712245722421,0.9402864254102316
강원,강원특별자치도,동해시,도매 및 소매업,2022,1751.7844276979672,1653.54,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,98.24442769796724,5.941460605607801
강원,강원특별자치도,동해시,문화 및 기타서비스업,2021,825.7369047188264,859.28,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,33.54309528117358,3.90362807014868
강원,강원특별자치도,동해시,문화 및 기타서비스업,2022,908.5547484753251,872.82,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,35.73474847532509,4.094171590399521
강원,강원특별자치도,동해시,보건 및 사회복지업,2021,1861.0018465828716,1816.69,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,44.31184658287157,2.439152887001721
강원,강원특별자치도,동해시,보건 및 사회복지업,2022,1921.3656602657677,1871.89,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,49.4756602657676,2.6430858792860477
강원,강원특별자치도,동해시,부동산업,2021,1638.773861295085,1669.74,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,30.96613870491501,1.8545485347967354
