quarter_region,activity,route_id,year,available_quarters,candidate_cumulative_eok,candidate_annualized_eok,official_annual_eok,candidate_annualized_error_eok,candidate_annualized_ape_pct,track,annualized_predicted_eok,annualized_error_eok,annualized_ape_pct,candidate_abs_error_eok,baseline_abs_error_eok,improves,error_reduction_eok,selected_predicted_eok,selected_error_eok,selected_route_id,selected_abs_error_eok,selected_ape_pct
대구,부동산업,regional_service_production_index_L,2025,2,29447.77304796879,55760.0813428944,68077.62,-12317.538657105593,18.093374382220755,prior_year_province_anchor,70207.55762533896,2129.9376253389637,3.1286899062261044,12317.538657105593,2129.9376253389637,False,-10187.60103176663,70207.55762533896,2129.9376253389637,baseline,2129.9376253389637,3.1286899062261044
대구,부동산업,regional_service_production_index_L,2025,3,44131.18709662612,57985.39872738239,68077.62,-10092.221272617608,14.824580049387167,prior_year_province_anchor,70477.35666520511,2399.7366652051132,3.5250008228917427,10092.221272617608,2399.7366652051132,False,-7692.484607412494,70477.35666520511,2399.7366652051132,baseline,2399.7366652051132,3.5250008228917427
대구,부동산업,regional_service_production_index_L,2025,4,59429.782770254766,59429.782770254766,68077.62,-8647.83722974523,12.702907695282576,prior_year_province_anchor,70798.1743769226,2720.554376922606,3.996253654170939,8647.83722974523,2720.554376922606,False,-5927.282852822624,70798.1743769226,2720.554376922606,baseline,2720.554376922606,3.996253654170939
대구,사업서비스업,regional_service_production_index_M_N,2021,1,9601.403855,40705.47474297827,43003.32,-2297.845257021727,5.343413617882821,prior_year_province_anchor,39308.197230815495,-3695.122769184505,8.592645333394039,2297.845257021727,3695.122769184505,True,1397.2775121627783,40705.47474297827,-2297.845257021727,regional_service_production_index_M_N,2297.845257021727,5.343413617882821
대구,사업서비스업,regional_service_production_index_M_N,2021,2,20936.2557525,41202.96335055351,43003.32,-1800.3566494464903,4.186552688133126,prior_year_province_anchor,40583.428176138055,-2419.8918238619444,5.627220930528026,1800.3566494464903,2419.8918238619444,True,619.5351744154541,41202.96335055351,-1800.3566494464903,regional_service_production_index_M_N,1800.3566494464903,4.186552688133126
대구,사업서비스업,regional_service_production_index_M_N,2021,3,30302.869815000002,40661.34829251929,43003.32,-2341.971707480712,5.446025347532963,prior_year_province_anchor,40504.59324825213,-2498.726751747876,5.810543817890982,2341.971707480712,2498.726751747876,True,156.7550442671636,40661.34829251929,-2341.971707480712,regional_service_production_index_M_N,2341.971707480712,5.446025347532963
대구,사업서비스업,regional_service_production_index_M_N,2021,4,40593.656465,40593.656465,43003.32,-2409.6635349999997,5.603436048658568,prior_year_province_anchor,40515.174842060405,-2488.1451579395944,5.785937360044747,2409.6635349999997,2488.1451579395944,True,78.48162293959467,40593.656465,-2409.6635349999997,regional_service_production_index_M_N,2409.6635349999997,5.603436048658568
대구,사업서비스업,regional_service_production_index_M_N,2022,1,10377.73941914841,43875.91598335068,41827.53,2048.3859833506795,4.897219566516788,prior_year_province_anchor,44393.353557654526,2565.8235576545267,6.134293747812809,2048.3859833506795,2565.8235576545267,True,517.4375743038472,43875.91598335068,2048.3859833506795,regional_service_production_index_M_N,2048.3859833506795,4.897219566516788
대구,사업서비스업,regional_service_production_index_M_N,2022,2,22575.94919025351,43772.88549749464,41827.53,1945.3554974946383,4.650897381448626,prior_year_province_anchor,44455.15600097503,2627.626000975033,6.282049169470522,1945.3554974946383,2627.626000975033,True,682.2705034803948,43772.88549749464,1945.3554974946383,regional_service_production_index_M_N,1945.3554974946383,4.650897381448626
대구,사업서비스업,regional_service_production_index_M_N,2022,3,32673.209165641154,43768.95774480712,41827.53,1941.4277448071225,4.641507028521939,prior_year_province_anchor,44091.432872983096,2263.902872983097,5.4124708606582725,1941.4277448071225,2263.902872983097,True,322.47512817597453,43768.95774480712,1941.4277448071225,regional_service_production_index_M_N,1941.4277448071225,4.641507028521939
대구,사업서비스업,regional_service_production_index_M_N,2022,4,43320.8438985971,43320.8438985971,41827.53,1493.3138985971018,3.570169930180199,prior_year_province_anchor,44122.61160984213,2295.081609842134,5.487012046473064,1493.3138985971018,2295.081609842134,True,801.7677112450324,43320.8438985971,1493.3138985971018,regional_service_production_index_M_N,1493.3138985971018,3.570169930180199
대구,사업서비스업,regional_service_production_index_M_N,2023,1,10781.3447715612,45005.65441101479,41828.69,3176.9644110147856,7.595180272236078,prior_year_province_anchor,43633.96657037295,1805.2765703729456,4.315881205873159,3176.9644110147856,1805.2765703729456,False,-1371.68784064184,43633.96657037295,1805.2765703729456,baseline,1805.2765703729456,4.315881205873159
대구,사업서비스업,regional_service_production_index_M_N,2023,2,22303.587643537743,42798.21107594936,41828.69,969.5210759493566,2.317837531965157,prior_year_province_anchor,43704.94180354555,1876.2518035455505,4.485561951726316,969.5210759493566,1876.2518035455505,True,906.7307275961939,42798.21107594936,969.5210759493566,regional_service_production_index_M_N,969.5210759493566,2.317837531965157
대구,사업서비스업,regional_service_production_index_M_N,2023,3,31991.469011727335,42416.9363994169,41828.69,588.2463994169011,1.4063227880598246,prior_year_province_anchor,43848.872282927325,2020.1822829273224,4.82965706773825,588.2463994169011,2020.1822829273224,True,1431.9358835104213,42416.9363994169,588.2463994169011,regional_service_production_index_M_N,588.2463994169011,1.4063227880598246
대구,사업서비스업,regional_service_production_index_M_N,2023,4,42374.2617016858,42374.2617016858,41828.69,545.5717016857961,1.3043002343267172,prior_year_province_anchor,43897.98622296949,2069.2962229694895,4.947073941281664,545.5717016857961,2069.2962229694895,True,1523.7245212836933,42374.2617016858,545.5717016857961,regional_service_production_index_M_N,545.5717016857961,1.3043002343267172
대구,사업서비스업,regional_service_production_index_M_N,2025,1,10441.53255924721,41921.97400652985,42385.78,-463.8059934701523,1.0942490464258352,prior_year_province_anchor,42048.14892752852,-337.63107247147855,0.7965668497111025,463.8059934701523,337.63107247147855,False,-126.17492099867377,42048.14892752852,-337.63107247147855,baseline,337.63107247147855,0.7965668497111025
대구,사업서비스업,regional_service_production_index_M_N,2025,2,22121.722387314127,42571.82792532976,42385.78,186.0479253297599,0.4389394870868482,prior_year_province_anchor,42156.72530696466,-229.05469303533755,0.5404045720884164,186.0479253297599,229.05469303533755,True,43.00676770557766,42571.82792532976,186.0479253297599,regional_service_production_index_M_N,186.0479253297599,0.4389394870868482
대구,사업서비스업,regional_service_production_index_M_N,2025,3,32030.980537871746,42701.35983738578,42385.78,315.5798373857833,0.7445417717587911,prior_year_province_anchor,42626.73286483187,240.95286483187377,0.568475712448547,315.5798373857833,240.95286483187377,False,-74.62697255390955,42626.73286483187,240.95286483187377,baseline,240.95286483187377,0.5684757124485471
대구,사업서비스업,regional_service_production_index_M_N,2025,4,42343.175390334574,42343.175390334574,42385.78,-42.604609665424505,0.10051628085038072,prior_year_province_anchor,42797.24288480434,411.46288480434305,0.9707569019712344,42.604609665424505,411.46288480434305,True,368.85827513891854,42343.175390334574,-42.604609665424505,regional_service_production_index_M_N,42.604609665424505,0.10051628085038072
대구,서비스업,regional_service_production_index_T,2021,1,105752.3857325,434301.37877823407,436117.9,-1816.5212217659573,0.4165206752041036,prior_year_province_anchor,432092.3008824175,-4025.599117582547,0.9230529445323266,1816.5212217659573,4025.599117582547,True,2209.0778958165897,434301.37877823407,-1816.5212217659573,regional_service_production_index_T,1816.5212217659573,0.4165206752041036
대구,서비스업,regional_service_production_index_T,2021,2,217409.19180499998,445054.6403377686,436117.9,8936.74033776857,2.049156968280497,prior_year_province_anchor,438157.71361306,2039.8136130599887,0.4677206812790735,8936.74033776857,2039.8136130599887,False,-6896.926724708581,438157.71361306,2039.8136130599887,baseline,2039.8136130599887,0.46772068127907357
대구,서비스업,regional_service_production_index_T,2021,3,326957.2763275,441535.8221843349,436117.9,5417.922184334893,1.2423067671230401,prior_year_province_anchor,439197.77376520354,3079.8737652035197,0.7062020992955161,5417.922184334893,3079.8737652035197,False,-2338.0484191313735,439197.77376520354,3079.8737652035197,baseline,3079.8737652035197,0.7062020992955161
대구,서비스업,regional_service_production_index_T,2021,4,442304.34511249996,442304.34511249996,436117.9,6186.445112499932,1.4185258418652231,prior_year_province_anchor,439450.8917421288,3332.991742128739,0.7642409866984912,6186.445112499932,3332.991742128739,False,-2853.453370371193,439450.8917421288,3332.991742128739,baseline,3332.991742128739,0.7642409866984912
대구,서비스업,regional_service_production_index_T,2022,1,108535.65854588797,453945.25184446666,445405.07,8540.181844466657,1.9173966395278474,prior_year_province_anchor,455932.7983852312,10527.728385231168,2.3636301188109883,8540.181844466657,10527.728385231168,True,1987.5465407645115,453945.25184446666,8540.181844466657,regional_service_production_index_T,8540.181844466657,1.9173966395278474
대구,서비스업,regional_service_production_index_T,2022,2,224244.65084624552,456210.6257516974,445405.07,10805.555751697393,2.4260064555837664,prior_year_province_anchor,454114.8405904097,8709.770590409695,1.9554718114029763,10805.555751697393,8709.770590409695,False,-2095.7851612876984,454114.8405904097,8709.770590409695,baseline,8709.770590409695,1.9554718114029763
대구,서비스업,regional_service_production_index_T,2022,3,338498.1841239571,457916.7631086746,445405.07,12511.693108674604,2.809059427337593,prior_year_province_anchor,453631.3745895436,8226.304589543608,1.846926571703283,12511.693108674604,8226.304589543608,False,-4285.388519130996,453631.3745895436,8226.304589543608,baseline,8226.304589543608,1.846926571703283
대구,서비스업,regional_service_production_index_T,2022,4,456494.32631704415,456494.32631704415,445405.07,11089.256317044143,2.4897014120302092,prior_year_province_anchor,451902.7673272913,6497.697327291302,1.4588287751846432,11089.256317044143,6497.697327291302,False,-4591.558989752841,451902.7673272913,6497.697327291302,baseline,6497.697327291302,1.4588287751846432
대구,서비스업,regional_service_production_index_T,2023,1,111883.80601457527,470576.42931992334,454620.36,15956.06931992335,3.509756870528929,prior_year_province_anchor,467162.7384612387,12542.378461238695,2.7588686219945573,15956.06931992335,12542.378461238695,False,-3413.690858684655,467162.7384612387,12542.378461238695,baseline,12542.378461238695,2.7588686219945573
대구,서비스업,regional_service_production_index_T,2023,2,225086.2788271464,458207.62648586,454620.36,3587.266485859989,0.7890685946973403,prior_year_province_anchor,461022.0284423635,6401.6684423635015,1.4081350079357426,3587.266485859989,6401.6684423635015,True,2814.4019565035123,458207.62648586,3587.266485859989,regional_service_production_index_T,3587.266485859989,0.7890685946973403
대구,서비스업,regional_service_production_index_T,2023,3,336970.0848417217,454433.55114864866,454620.36,-186.8088513513212,0.041091175800248195,prior_year_province_anchor,459407.8035354734,4787.4435354734305,1.053064041274665,186.8088513513212,4787.4435354734305,True,4600.634684122109,454433.55114864866,-186.8088513513212,regional_service_production_index_T,186.8088513513212,0.041091175800248195
대구,서비스업,regional_service_production_index_T,2023,4,452809.8912502846,452809.8912502846,454620.36,-1810.4687497153645,0.3982374985835136,prior_year_province_anchor,456049.772128419,1429.4121284190333,0.3144188545403099,1810.4687497153645,1429.4121284190333,False,-381.0566212963313,456049.772128419,1429.4121284190333,baseline,1429.4121284190333,0.3144188545403099
대구,서비스업,regional_service_production_index_T,2024,1,115182.71217741935,466161.04003626475,459849.72,6311.320036264777,1.3724744762842906,prior_year_province_anchor,469268.492783931,9418.772783931054,2.0482284481832576,6311.320036264777,9418.772783931054,True,3107.452747666277,466161.04003626475,6311.320036264777,regional_service_production_index_T,6311.320036264777,1.3724744762842906
대구,서비스업,regional_service_production_index_T,2024,2,230569.10731182795,463839.7904641731,459849.72,3990.070464173099,0.8676900932272176,prior_year_province_anchor,466266.8951975909,6417.175197590899,1.3954939882514008,3990.070464173099,6417.175197590899,True,2427.1047334178,463839.7904641731,3990.070464173099,regional_service_production_index_T,3990.070464173099,0.8676900932272176
대구,서비스업,regional_service_production_index_T,2024,3,341881.8433064516,459410.1590969296,459849.72,-439.5609030703781,0.09558794622520987,prior_year_province_anchor,465403.68364362896,5553.9636436289875,1.207777976602658,439.5609030703781,5553.9636436289875,True,5114.402740558609,459410.1590969296,-439.5609030703781,regional_service_production_index_T,439.5609030703781,0.09558794622520987
대구,서비스업,regional_service_production_index_T,2024,4,457879.287311828,457879.287311828,459849.72,-1970.4326881719753,0.4284949196385235,prior_year_province_anchor,463565.485329936,3715.7653299359954,0.8080390545711316,1970.4326881719753,3715.7653299359954,True,1745.33264176402,457879.287311828,-1970.4326881719753,regional_service_production_index_T,1970.4326881719753,0.4284949196385235
대구,서비스업,regional_service_production_index_T,2025,1,112916.83516014235,448871.87522546423,460143.43,-11271.554774535762,2.449574206576363,prior_year_province_anchor,468096.4051388455,7952.975138845504,1.7283687259960452,11271.554774535762,7952.975138845504,False,-3318.5796356902574,468096.4051388455,7952.975138845504,baseline,7952.975138845504,1.7283687259960452
대구,서비스업,regional_service_production_index_T,2025,2,227470.1461921708,451725.1666431096,460143.43,-8418.263356890413,1.8294868095564059,prior_year_province_anchor,467532.53937811987,7389.109378119872,1.605827421706287,8418.263356890413,7389.109378119872,False,-1029.1539787705406,467532.53937811987,7389.109378119872,baseline,7389.109378119872,1.605827421706287
대구,서비스업,regional_service_production_index_T,2025,3,340386.98135231313,455877.2321000893,460143.43,-4266.19789991068,0.9271452381512172,prior_year_province_anchor,469054.394933843,8910.964933843003,1.9365624613705783,4266.19789991068,8910.964933843003,True,4644.767033932323,455877.2321000893,-4266.19789991068,regional_service_production_index_T,4266.19789991068,0.9271452381512172
대구,서비스업,regional_service_production_index_T,2025,4,456985.88722419925,456985.88722419925,460143.43,-3157.5427758007427,0.6862083798090397,prior_year_province_anchor,469349.42710539856,9205.997105398565,2.00067989787414,3157.5427758007427,9205.997105398565,True,6048.454329597822,456985.88722419925,-3157.5427758007427,regional_service_production_index_T,3157.5427758007427,0.6862083798090397
대구,숙박 및 음식점업,regional_service_production_index_I,2022,1,4061.6775000000002,18630.738097826088,19220.35,-589.6119021739105,3.0676439407914557,prior_year_province_anchor,17775.697181825166,-1444.6528181748326,7.516266967952367,589.6119021739105,1444.6528181748326,True,855.0409160009222,18630.738097826088,-589.6119021739105,regional_service_production_index_I,589.6119021739105,3.0676439407914557
대구,숙박 및 음식점업,regional_service_production_index_I,2022,2,8827.892424170617,19114.26681888148,19220.35,-106.08318111851986,0.5519315783454509,prior_year_province_anchor,18425.76912999925,-794.5808700007474,4.1340603579058,106.08318111851986,794.5808700007474,True,688.4976888822275,19114.26681888148,-106.08318111851986,regional_service_production_index_I,106.08318111851986,0.5519315783454509
대구,숙박 및 음식점업,regional_service_production_index_I,2022,3,13802.00363744076,19492.789608433734,19220.35,272.439608433735,1.4174539404003308,prior_year_province_anchor,18845.274169881657,-375.07583011834504,1.9514516130993715,272.439608433735,375.07583011834504,True,102.63622168461006,19492.789608433734,272.439608433735,regional_service_production_index_I,272.439608433735,1.4174539404003308
대구,숙박 및 음식점업,regional_service_production_index_I,2022,4,18903.16258293839,18903.16258293839,19220.35,-317.1874170616102,1.650268684293523,prior_year_province_anchor,18490.32528533992,-730.0247146600777,3.798186373609626,317.1874170616102,730.0247146600777,True,412.83729759846756,18903.16258293839,-317.1874170616102,regional_service_production_index_I,317.1874170616102,1.650268684293523
대구,숙박 및 음식점업,regional_service_production_index_I,2024,1,4876.436094470047,19981.494240755314,19485.54,495.95424075531264,2.5452424759863606,prior_year_province_anchor,19745.56224628089,260.0222462808888,1.3344369531503295,495.95424075531264,260.0222462808888,False,-235.93199447442385,19745.56224628089,260.0222462808888,baseline,260.0222462808888,1.3344369531503297
대구,숙박 및 음식점업,regional_service_production_index_I,2024,2,9775.430875576038,19863.61451424113,19485.54,378.0745142411288,1.9402824568430166,prior_year_province_anchor,19641.95383497671,156.41383497670904,0.8027174765323877,378.0745142411288,156.41383497670904,False,-221.66067926441974,19641.95383497671,156.41383497670904,baseline,156.41383497670904,0.8027174765323877
대구,숙박 및 음식점업,regional_service_production_index_I,2024,3,14636.827845622123,19626.312929969106,19485.54,140.77292996910546,0.7224481844952999,prior_year_province_anchor,19450.64570955119,-34.89429044881035,0.1790778723546299,140.77292996910546,34.89429044881035,False,-105.87863952029511,19450.64570955119,-34.89429044881035,baseline,34.89429044881035,0.1790778723546299
대구,숙박 및 음식점업,regional_service_production_index_I,2024,4,19501.984596774197,19501.984596774197,19485.54,16.444596774195816,0.08439384679200995,prior_year_province_anchor,19286.60417162535,-198.93582837465144,1.0209408021263533,16.444596774195816,198.93582837465144,True,182.49123160045562,19501.984596774197,16.444596774195816,regional_service_production_index_I,16.444596774195816,0.08439384679200995
대구,운수 및 창고업,regional_service_production_index_H,2021,1,4705.49961,19688.28288702929,20771.95,-1083.6671129707101,5.2169734327817565,prior_year_province_anchor,19558.82628644515,-1213.1237135548508,5.8402013944518965,1083.6671129707101,1213.1237135548508,True,129.4566005841407,19688.28288702929,-1083.6671129707101,regional_service_production_index_H,1083.6671129707101,5.2169734327817565
대구,운수 및 창고업,regional_service_production_index_H,2021,2,9740.089485,20430.182454116417,20771.95,-341.7675458835838,1.6453320265241531,prior_year_province_anchor,21455.648505100613,683.6985051006122,3.2914507549874337,341.7675458835838,683.6985051006122,True,341.93095921702843,20430.182454116417,-341.7675458835838,regional_service_production_index_H,341.7675458835838,1.6453320265241531
대구,운수 및 창고업,regional_service_production_index_H,2021,3,14877.827055,20146.008199052132,20771.95,-625.9418009478686,3.0133993243189425,prior_year_province_anchor,21620.24032116967,848.2903211696685,4.08382612691475,625.9418009478686,848.2903211696685,True,222.34852022179984,20146.008199052132,-625.9418009478686,regional_service_production_index_H,625.9418009478686,3.0133993243189425
대구,운수 및 창고업,regional_service_production_index_H,2021,4,20246.41899,20246.41899,20771.95,-525.5310100000024,2.530003249574558,prior_year_province_anchor,21782.1503479365,1010.2003479364976,4.863290870315486,525.5310100000024,1010.2003479364976,True,484.66933793649514,20246.41899,-525.5310100000024,regional_service_production_index_H,525.5310100000024,2.530003249574558
대구,운수 및 창고업,regional_service_production_index_H,2022,1,4958.660553129549,21335.698121085596,23577.14,-2241.441878914404,9.506843828023262,prior_year_province_anchor,22309.64177735594,-1267.4982226440588,5.375962574952089,2241.441878914404,1267.4982226440588,False,-973.943656270345,22309.64177735594,-1267.4982226440588,baseline,1267.4982226440588,5.375962574952089
대구,운수 및 창고업,regional_service_production_index_H,2022,2,10325.503529839885,21463.30083207262,23577.14,-2113.839167927381,8.96563013125163,prior_year_province_anchor,22695.42203095839,-881.7179690416051,3.73971554243477,2113.839167927381,881.7179690416051,False,-1232.1211988857758,22695.42203095839,-881.7179690416051,baseline,881.7179690416051,3.73971554243477
대구,운수 및 창고업,regional_service_production_index_H,2022,3,15596.600012130035,21224.557692307695,23577.14,-2352.5823076923043,9.97823445800595,prior_year_province_anchor,23155.20210108125,-421.93789891874985,1.7896059442271195,2352.5823076923043,421.93789891874985,False,-1930.6444087735545,23155.20210108125,-421.93789891874985,baseline,421.93789891874985,1.7896059442271195
대구,운수 및 창고업,regional_service_production_index_H,2022,4,20782.02857836002,20782.02857836002,23577.14,-2795.11142163998,11.855175910394475,prior_year_province_anchor,23429.49971466554,-147.6402853344589,0.6262009952626099,2795.11142163998,147.6402853344589,False,-2647.471136305521,23429.49971466554,-147.6402853344589,baseline,147.6402853344589,0.6262009952626099
대구,운수 및 창고업,regional_service_production_index_H,2023,1,5802.812099903007,24319.915752032517,28745.699999999997,-4425.78424796748,15.396334923023202,prior_year_province_anchor,26246.27274769856,-2499.427252301437,8.69496047165815,4425.78424796748,2499.427252301437,False,-1926.356995666043,26246.27274769856,-2499.427252301437,baseline,2499.427252301437,8.69496047165815
대구,운수 및 창고업,regional_service_production_index_H,2023,2,11937.213462657615,24025.8996193265,28745.699999999997,-4719.800380673496,16.41915271040015,prior_year_province_anchor,27587.73378077194,-1157.9662192280557,4.0283110838423,4719.800380673496,1157.9662192280557,False,-3561.8341614454403,27587.73378077194,-1157.9662192280557,baseline,1157.9662192280557,4.0283110838423
대구,운수 및 창고업,regional_service_production_index_H,2023,3,18025.878375363725,24018.973318255248,28745.699999999997,-4726.726681744749,16.44324779617386,prior_year_province_anchor,27771.97583434875,-973.7241656512488,3.387373296358234,4726.726681744749,973.7241656512488,False,-3753.0025160935,27771.97583434875,-973.7241656512488,baseline,973.7241656512488,3.387373296358234
대구,운수 및 창고업,regional_service_production_index_H,2023,4,24400.39610087294,24400.39610087294,28745.699999999997,-4345.303899127059,15.116361400581857,prior_year_province_anchor,27717.4468543754,-1028.253145624596,3.5770676853393595,4345.303899127059,1028.253145624596,False,-3317.0507535024626,27717.4468543754,-1028.253145624596,baseline,1028.253145624596,3.5770676853393595
대구,운수 및 창고업,regional_service_production_index_H,2024,1,7172.954662605435,30161.744334975367,31303.59,-1141.8456650246335,3.647650844598442,prior_year_province_anchor,33861.97490799951,2558.384907999509,8.172816306370958,1141.8456650246335,2558.384907999509,True,1416.5392429748754,30161.744334975367,-1141.8456650246335,regional_service_production_index_H,1141.8456650246335,3.647650844598442
대구,운수 및 창고업,regional_service_production_index_H,2024,2,14419.996180880973,29475.356178160913,31303.59,-1828.2338218390869,5.840332760041538,prior_year_province_anchor,32135.47948234527,831.8894823452683,2.657489068650811,1828.2338218390869,831.8894823452683,False,-996.3443394938186,32135.47948234527,831.8894823452683,baseline,831.8894823452683,2.657489068650811
대구,운수 및 창고업,regional_service_production_index_H,2024,3,21518.863987816305,29128.611322549947,31303.59,-2174.9786774500535,6.948016752871007,prior_year_province_anchor,31742.902923708272,439.31292370827214,1.403394702359289,2174.9786774500535,439.31292370827214,False,-1735.6657537417814,31742.902923708272,439.31292370827214,baseline,439.31292370827214,1.403394702359289
대구,운수 및 창고업,regional_service_production_index_H,2024,4,28954.490229615738,28954.490229615738,31303.59,-2349.0997703842622,7.504250376344254,prior_year_province_anchor,31364.52564899662,60.93564899661942,0.1946602578062753,2349.0997703842622,60.93564899661942,False,-2288.164121387643,31364.52564899662,60.93564899661942,baseline,60.93564899661942,0.19466025780627533
대구,운수 및 창고업,regional_service_production_index_H,2025,1,7252.471653872994,29275.47008450704,31124.27,-1848.7999154929603,5.940058724246256,prior_year_province_anchor,32392.244024874897,1267.974024874893,4.0739076767901485,1848.7999154929603,1267.974024874893,False,-580.8258906180672,32392.244024874897,1267.974024874893,baseline,1267.974024874893,4.0739076767901485
대구,운수 및 창고업,regional_service_production_index_H,2025,2,14890.868004187021,29899.972699673053,31124.27,-1224.2973003269472,3.933577559656651,prior_year_province_anchor,32307.35081485728,1183.0808148572796,3.801152010496245,1224.2973003269472,1183.0808148572796,False,-41.21648546966753,32307.35081485728,1183.0808148572796,baseline,1183.0808148572796,3.801152010496245
대구,운수 및 창고업,regional_service_production_index_H,2025,3,22485.574766224705,30255.238159624412,31124.27,-869.0318403755882,2.79213565611527,prior_year_province_anchor,32165.78824938452,1041.5182493845205,3.346321855531135,869.0318403755882,1041.5182493845205,True,172.48640900893224,30255.238159624412,-869.0318403755882,regional_service_production_index_H,869.0318403755882,2.79213565611527
대구,운수 및 창고업,regional_service_production_index_H,2025,4,29949.21276343336,29949.21276343336,31124.27,-1175.0572365666412,3.7753728410871683,prior_year_province_anchor,32004.976218351418,880.7062183514172,2.829644577531994,1175.0572365666412,880.7062183514172,False,-294.35101821522403,32004.976218351418,880.7062183514172,baseline,880.7062183514172,2.829644577531994
대구,정보통신업,regional_service_production_index_J,2021,1,4889.284731182795,21160.443333333333,21780.83,-620.386666666669,2.8483150856357127,prior_year_province_anchor,21680.512485208932,-100.3175147910697,0.4605770982605791,620.386666666669,100.3175147910697,False,-520.0691518755993,21680.512485208932,-100.3175147910697,baseline,100.3175147910697,0.46057709826057913
대구,정보통신업,regional_service_production_index_J,2021,2,10347.090942735682,21483.913125649007,21780.83,-296.9168743509945,1.3632027537563742,prior_year_province_anchor,21970.54595080606,189.7159508060577,0.8710225955854651,296.9168743509945,189.7159508060577,False,-107.20092354493678,21970.54595080606,189.7159508060577,baseline,189.7159508060577,0.8710225955854652
대구,정보통신업,regional_service_production_index_J,2021,3,16027.137369342334,21392.697710280372,21780.83,-388.1322897196296,1.781990354452193,prior_year_province_anchor,22359.360588258525,578.5305882585235,2.6561457403529776,388.1322897196296,578.5305882585235,True,190.39829853889387,21392.697710280372,-388.1322897196296,regional_service_production_index_J,388.1322897196296,1.781990354452193
대구,정보통신업,regional_service_production_index_J,2021,4,21552.13248312078,21552.13248312078,21780.83,-228.69751687922326,1.049994499195959,prior_year_province_anchor,22545.70408929802,764.8740892980168,3.5116847672839677,228.69751687922326,764.8740892980168,True,536.1765724187935,21552.13248312078,-228.69751687922326,regional_service_production_index_J,228.69751687922326,1.049994499195959
대구,정보통신업,regional_service_production_index_J,2022,1,5197.104520383693,22909.01252642706,21563.71,1345.3025264270618,6.2387340880908795,prior_year_province_anchor,22461.002657940688,897.2926579406885,4.161123748838621,1345.3025264270618,897.2926579406885,False,-448.0098684863733,22461.002657940688,897.2926579406885,baseline,897.2926579406885,4.161123748838621
대구,정보통신업,regional_service_production_index_J,2022,2,11047.111618705036,23010.217507492507,21563.71,1446.507507492508,6.70806418511707,prior_year_province_anchor,22571.89818160836,1008.1881816083624,4.675392970914386,1446.507507492508,1008.1881816083624,False,-438.31932588414566,22571.89818160836,1008.1881816083624,baseline,1008.1881816083624,4.675392970914386
대구,정보통신업,regional_service_production_index_J,2022,3,16949.350923261394,22792.258416639794,21563.71,1228.5484166397946,5.697296136146306,prior_year_province_anchor,22513.548250375738,949.8382503757348,4.404799778775242,1228.5484166397946,949.8382503757348,False,-278.7101662640598,22513.548250375738,949.8382503757348,baseline,949.8382503757348,4.404799778775242
대구,정보통신업,regional_service_production_index_J,2022,4,22480.741563549163,22480.741563549163,21563.71,917.0315635491643,4.252661362767188,prior_year_province_anchor,22288.143399680877,724.4333996808782,3.3595026073012404,917.0315635491643,724.4333996808782,False,-192.59816386828606,22288.143399680877,724.4333996808782,baseline,724.4333996808782,3.3595026073012404
대구,정보통신업,regional_service_production_index_J,2023,1,5385.917344330855,23297.4756281407,21299.79,1997.685628140698,9.378898233929526,prior_year_province_anchor,22966.594560887253,1666.8045608872526,7.82545067762289,1997.685628140698,1666.8045608872526,False,-330.8810672534455,22966.594560887253,1666.8045608872526,baseline,1666.8045608872526,7.82545067762289
대구,정보통신업,regional_service_production_index_J,2023,2,10611.509707249072,21594.296822695036,21299.79,294.5068226950352,1.3826747714180994,prior_year_province_anchor,22356.985383570493,1057.1953835704917,4.963407543316115,294.5068226950352,1057.1953835704917,True,762.6885608754565,21594.296822695036,294.5068226950352,regional_service_production_index_J,294.5068226950352,1.3826747714180994
대구,정보통신업,regional_service_production_index_J,2023,3,15912.254405204461,21105.19043451464,21299.79,-194.59956548536138,0.9136219910401059,prior_year_province_anchor,22391.733198850252,1091.943198850251,5.126544434711568,194.59956548536138,1091.943198850251,True,897.3436333648897,21105.19043451464,-194.59956548536138,regional_service_production_index_J,194.59956548536138,0.9136219910401059
대구,정보통신업,regional_service_production_index_J,2023,4,21588.760778345728,21588.760778345728,21299.79,288.970778345727,1.3566836966267133,prior_year_province_anchor,22461.82225191804,1162.0322519180372,5.455604266136132,288.970778345727,1162.0322519180372,True,873.0614735723102,21588.760778345728,288.970778345727,regional_service_production_index_J,288.970778345727,1.3566836966267133
대구,정보통신업,regional_service_production_index_J,2024,1,5565.923309352517,22310.291665116278,21096.47,1213.8216651162766,5.753671894474651,prior_year_province_anchor,21832.266867534017,735.7968675340162,3.4877724450299796,1213.8216651162766,735.7968675340162,False,-478.02479758226036,21832.266867534017,735.7968675340162,baseline,735.7968675340162,3.4877724450299796
대구,정보통신업,regional_service_production_index_J,2024,2,11334.513453237409,23059.68766288952,21096.47,1963.2176628895177,9.305905978059446,prior_year_province_anchor,21537.770006998293,441.3000069982918,2.091819185855699,1963.2176628895177,441.3000069982918,False,-1521.9176558912259,21537.770006998293,441.3000069982918,baseline,441.3000069982918,2.091819185855699
