quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
전북,전북특별자치도,김제시,금융 및 보험업,2022,612.6083993190744,488.53,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,124.07839931907438,25.398317261800585
충북,충청북도,진천군,금융 및 보험업,2023,722.3395602251842,576.11,212_DT_2020Y33GRDP2,충청북도 경제활동별 지역내총부가가치 및 요소소득,2026-02-19,146.22956022518417,25.382229127281974
전남,전라남도,영암군,"광업, 제조업",2023,14964.738195973172,20039.48,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,5074.741804026828,25.32371999686034
경기도,경기도,양평군,정보통신업,2021,207.08360678585063,165.24,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,41.843606785850625,25.322928338084377
전남,전라남도,장흥군,숙박 및 음식점업,2023,107.53448035756503,85.81,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,21.724480357565028,25.316956482420494
인천,인천광역시,중구,운수 및 창고업,2022,56188.55798665981,75151.02,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,18962.46201334019,25.23247457365208
울산,울산광역시,북구,정보통신업,2021,251.61138190699697,201.08,207_DT_GRDP_2020_02,울산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,50.531381906996955,25.129989012829196
서울,서울특별시,동작구,"공공 행정, 국방·사회보장",2022,3214.487790875132,2569.26,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,645.2277908751316,25.11337081008273
경북,경상북도,군위군,도매 및 소매업,2023,153.63547663892768,122.84,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,30.79547663892768,25.069583717785477
부산,부산광역시,연제구,부동산업,2021,9109.00694724517,7284.13,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,1824.8769472451704,25.052778399687682
경기도,경기도,가평군,금융 및 보험업,2023,277.7099165828065,222.08,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,55.62991658280649,25.049494138511562
전남,전라남도,화순군,문화 및 기타서비스업,2022,896.3107023118578,716.81,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,179.50070231185782,25.041601304649465
서울,서울특별시,성동구,도매 및 소매업,2021,29800.10827517233,39754.2,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,9954.091724827667,25.03909454806704
충북,충청북도,괴산군,금융 및 보험업,2022,442.55126643414,590.08,212_DT_2020Y33GRDP2,충청북도 경제활동별 지역내총부가가치 및 요소소득,2025-03-17,147.52873356586002,25.00148006471326
전북,전북특별자치도,진안군,숙박 및 음식점업,2022,119.67085666904208,95.8,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,23.870856669042084,24.917386919668147
경기도,경기도,여주시,문화 및 기타서비스업,2021,3075.0246871397085,4093.05,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1018.0253128602917,24.87204683207612
부산,부산광역시,동래구,숙박 및 음식점업,2022,1923.0759547254443,2559.18,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,636.1040452745556,24.855775884250253
경북,경상북도,영양군,보건 및 사회복지업,2022,278.978710657792,223.49,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,55.48871065779201,24.828274490040723
제주,제주특별자치도,제주시,정보통신업,2023,8856.141309348503,7096.37,218_DT_2020GRDP39_02,제주특별자치도 경제활동별 지역내총부가가치 및 요소소득,2026-02-27,1759.7713093485027,24.798189910454255
부산,부산광역시,중구,정보통신업,2021,545.0125498230855,437.01,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,108.00254982308547,24.713976756386693
부산,부산광역시,서구,사업서비스업,2021,1307.1553270976533,1048.24,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,258.9153270976533,24.70000449302195
서울,서울특별시,중랑구,정보통신업,2023,1006.8397578604104,1336.73,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2026-06-19,329.89024213958965,24.678898666117288
경기도,경기도,평택시,건설업,2022,45217.075476136655,60003.5,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,14786.424523863345,24.642603387907947
인천,인천광역시,강화군,건설업,2022,1421.230314716058,1885.4,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,464.16968528394204,24.619162261798134
경북,경상북도,예천군,건설업,2021,999.108396637711,1325.36,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,326.25160336228885,24.6160743769458
강원,강원특별자치도,인제군,사업서비스업,2022,418.9990657258843,336.28,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,82.71906572588432,24.598271002106674
대전,대전광역시,대덕구,정보통신업,2021,342.4558971468075,453.94,206_DT_2020Y25GRDP2,대전광역시 경제활동별 지역내총부가가치 및 요소소득,2025-04-10,111.4841028531925,24.559215502752014
경기도,경기도,광명시,"광업, 제조업",2021,22379.942533566817,29661.18,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,7281.237466433184,24.548037085622294
충남,충청남도,보령시,정보통신업,2021,336.3799611491401,445.79,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,109.4100388508599,24.54295494534644
대구,대구광역시,중구,건설업,2021,3458.9525364615884,4581.68,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1122.727463538412,24.504711449477306
경남,경상남도,합천군,교육 서비스업,2021,1048.231998078124,842.06,217_DT_2020Y38GRDP2,경상남도 경제활동별 지역내총부가가치 및 요소소득,2025-10-28,206.17199807812403,24.484240799720215
부산,부산광역시,기장군,금융 및 보험업,2022,1217.429490795052,978.02,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,239.40949079505208,24.478997443309144
전남,전라남도,영광군,"광업, 제조업",2023,1620.095084619145,1301.54,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,318.55508461914496,24.47524352836985
대구,대구광역시,수성구,운수 및 창고업,2021,1316.141814014402,1742.55,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,426.40818598559804,24.470355856968123
전남,전라남도,보성군,"광업, 제조업",2022,572.4939019167772,460.11,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,112.38390191677718,24.425442158783156
경기도,경기도,안산시,건설업,2022,7951.075055901432,10509.79,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2558.7149440985686,24.346013993605663
전북,전북특별자치도,무주군,보건 및 사회복지업,2022,288.00019978475757,380.6,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,92.59980021524245,24.32995276280674
경북,경상북도,성주군,부동산업,2021,965.1024904607846,776.3,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,188.8024904607846,24.32081546577156
경기도,경기도,하남시,건설업,2021,13319.352477988457,10714.87,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2604.4824779884566,24.307177576475087
인천,인천광역시,부평구,정보통신업,2022,3324.9700868813634,4392.18,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,1067.209913118637,24.29795484517112
전남,전라남도,목포시,운수 및 창고업,2023,5239.19894559041,4216.31,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,1022.88894559041,24.260287919778428
부산,부산광역시,부산진구,운수 및 창고업,2021,2576.096432639675,3400.35,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,824.2535673603247,24.240256660647425
서울,서울특별시,종로구,건설업,2021,3825.0925285527583,3078.9,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,746.1925285527582,24.23568574987035
인천,인천광역시,중구,운수 및 창고업,2023,88341.53288460278,116593.25,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-01,28251.717115397216,24.23100575324662
경북,경상북도,고령군,운수 및 창고업,2023,668.2126330810096,538.05,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,130.16263308100963,24.191549685161164
경기도,경기도,광명시,사업서비스업,2023,3947.597681775019,5206.91,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1259.312318224981,24.185405897643346
대구,대구광역시,중구,운수 및 창고업,2021,1019.4738658262236,1344.4,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,324.9261341737765,24.168858537174685
부산,부산광역시,남구,"광업, 제조업",2021,4391.197895845864,5789.76,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,1398.5621041541363,24.155787185550633
서울,서울특별시,서대문구,운수 및 창고업,2023,2440.650051336613,3216.86,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2026-06-19,776.209948663387,24.12942896686169
서울,서울특별시,종로구,정보통신업,2021,32769.97720813054,26402.17,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,6367.807208130544,24.11849938141654
전남,전라남도,완도군,금융 및 보험업,2021,1003.5497785174218,808.55,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,194.99977851742187,24.117219530940805
서울,서울특별시,노원구,건설업,2022,2739.318218510373,2207.2,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,532.118218510373,24.108291886116938
대전,대전광역시,중구,금융 및 보험업,2022,3858.611036254433,3109.26,206_DT_2020Y25GRDP2,대전광역시 경제활동별 지역내총부가가치 및 요소소득,2025-04-10,749.351036254433,24.100623178969688
경북,경상북도,영덕군,부동산업,2021,737.6576954386359,594.51,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,143.14769543863588,24.07826536788883
경기도,경기도,포천시,건설업,2021,2882.1943282889015,3796.17,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,913.9756717110986,24.076257694231256
강원,강원특별자치도,동해시,정보통신업,2021,810.5320437534684,1067.47,211_DT_2020Y32GRDP2,강원특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-03-19,256.9379562465316,24.069805825599932
부산,부산광역시,동구,운수 및 창고업,2021,7917.084039489955,6382.77,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,1534.3140394899547,24.038372673462376
서울,서울특별시,동대문구,정보통신업,2023,1370.8144493648192,1105.33,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2026-06-19,265.4844493648193,24.01856905764064
전남,전라남도,신안군,숙박 및 음식점업,2022,179.67130900943104,236.25,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,56.57869099056896,23.9486522711403
서울,서울특별시,도봉구,"광업, 제조업",2023,1265.0606561656666,1020.72,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2026-06-19,244.3406561656666,23.938068830400756
전남,전라남도,영암군,숙박 및 음식점업,2022,610.873345859328,492.94,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,117.93334585932797,23.924482869989852
경북,경상북도,의성군,정보통신업,2021,90.32091572834193,72.9,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,17.420915728341924,23.897003742581514
부산,부산광역시,서구,문화 및 기타서비스업,2022,620.1006695586118,500.52,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,119.58066955861182,23.891286973270162
전남,전라남도,광양시,정보통신업,2022,1321.6932357274472,1735.99,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,414.29676427255276,23.865158455552898
경남,경상남도,진주시,운수 및 창고업,2021,3646.9015365581763,4789.72,217_DT_2020Y38GRDP2,경상남도 경제활동별 지역내총부가가치 및 요소소득,2025-10-28,1142.818463441824,23.85981776475084
전북,전북특별자치도,김제시,운수 및 창고업,2021,1040.5828674088798,840.23,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,200.35286740887977,23.84500284551608
경북,경상북도,상주시,사업서비스업,2023,1062.2955169624609,857.86,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,204.43551696246084,23.830871816200876
서울,서울특별시,종로구,도매 및 소매업,2022,23966.97311164688,31461.66,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,7494.686888353121,23.821651140954167
전남,전라남도,화순군,사업서비스업,2023,792.3308806390068,1038.49,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,246.15911936099326,23.703561840845193
경기도,경기도,양주시,운수 및 창고업,2021,2119.7916599826613,2778.19,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,658.3983400173388,23.698823335241244
인천,인천광역시,연수구,숙박 및 음식점업,2022,3164.477574591265,4145.93,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,981.4524254087355,23.672672365638963
전북,전북특별자치도,완주군,보건 및 사회복지업,2021,1600.3723212325235,1294.39,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,305.9823212325234,23.63911349999022
전남,전라남도,보성군,건설업,2023,887.3779324855741,717.98,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,169.39793248557407,23.593684014258624
경기도,경기도,과천시,건설업,2022,4676.523165205555,6120.58,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1444.0568347944445,23.593463933065895
경남,경상남도,합천군,사업서비스업,2022,368.3338017115243,298.07,217_DT_2020Y38GRDP2,경상남도 경제활동별 지역내총부가가치 및 요소소득,2025-10-28,70.26380171152431,23.57291968716218
서울,서울특별시,강동구,정보통신업,2022,2488.9718189891573,3255.62,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,766.6481810108426,23.54845408895518
전남,전라남도,구례군,"광업, 제조업",2021,396.3007014614,320.78,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,75.52070146140005,23.542833549909613
경기도,경기도,포천시,정보통신업,2023,168.3984296792727,136.31,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,32.08842967927271,23.540774469424626
전북,전북특별자치도,부안군,사업서비스업,2023,342.91471634412926,277.65,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,65.26471634412928,23.506110694806154
경북,경상북도,성주군,건설업,2021,718.3629585327021,938.8,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,220.43704146729783,23.48072448522559
인천,인천광역시,남동구,도매 및 소매업,2022,11784.593072723888,9543.99,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,2240.6030727238885,23.476586550529586
대구,대구광역시,동구,건설업,2022,7499.391483153467,6075.44,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1423.951483153467,23.43783303190332
경기도,경기도,여주시,건설업,2021,2942.4455873513903,3841.32,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,898.8744126486099,23.40014402988061
경북,경상북도,영천시,사업서비스업,2021,881.7301914020017,1150.87,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,269.13980859799824,23.385769773996913
경북,경상북도,봉화군,부동산업,2021,627.4381246916158,509.0,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,118.43812469161583,23.268786776348886
충북,충청북도,영동군,금융 및 보험업,2023,366.46682286449754,297.44,212_DT_2020Y33GRDP2,충청북도 경제활동별 지역내총부가가치 및 요소소득,2026-02-19,69.02682286449755,23.206973797908
경북,경상북도,청송군,숙박 및 음식점업,2022,191.01813203359032,155.07,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,35.948132033590326,23.18187401405193
부산,부산광역시,동구,"광업, 제조업",2022,982.6500990714796,1279.17,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,296.5199009285204,23.180648461777594
전남,전라남도,무안군,부동산업,2022,2123.0598284339558,2763.09,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,640.0301715660444,23.16356584715099
서울,서울특별시,강남구,운수 및 창고업,2022,10615.217662986466,13814.58,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,3199.3623370135338,23.159316729234863
충남,충청남도,부여군,건설업,2022,1236.8000093941278,1004.25,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,232.55000939412776,23.156585451244986
경남,경상남도,함안군,운수 및 창고업,2022,1754.8931533180676,1424.95,217_DT_2020Y38GRDP2,경상남도 경제활동별 지역내총부가가치 및 요소소득,2025-10-28,329.9431533180675,23.154717942248325
전북,전북특별자치도,김제시,건설업,2023,1932.7865665291533,2514.35,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,581.5634334708466,23.129772444999567
경북,경상북도,칠곡군,문화 및 기타서비스업,2023,1878.4782190476296,1526.1,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,352.3782190476297,23.090113298448973
경남,경상남도,통영시,부동산업,2021,2232.373357624516,2901.88,217_DT_2020Y38GRDP2,경상남도 경제활동별 지역내총부가가치 및 요소소득,2025-10-28,669.5066423754843,23.071479260875165
경기도,경기도,안성시,운수 및 창고업,2023,5516.845032789417,7171.29,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1654.444967210583,23.070395524523242
경기도,경기도,오산시,정보통신업,2022,305.84129442650607,397.53,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,91.6887055734939,23.06460030022738
충남,충청남도,예산군,"공공 행정, 국방·사회보장",2022,4362.975285512208,5670.2,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,1307.224714487792,23.054296400264402
부산,부산광역시,서구,"광업, 제조업",2021,1451.3918244848592,1886.0,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,434.60817551514083,23.043911745235462
전북,전북특별자치도,진안군,문화 및 기타서비스업,2022,382.6951699831943,311.18,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,71.51516998319431,22.98193006722614
인천,인천광역시,동구,사업서비스업,2021,787.6001660246752,1022.42,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,234.81983397532474,22.967061870398148
전북,전북특별자치도,김제시,금융 및 보험업,2021,459.6663005221065,596.3,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,136.63369947789346,22.913583679002762
경북,경상북도,영천시,부동산업,2021,2265.0325145654224,1843.13,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,421.9025145654223,22.89054567856973
전남,전라남도,장성군,사업서비스업,2022,675.4137301614591,549.76,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-12-08,125.65373016145907,22.856106330300324
전북,전북특별자치도,부안군,"광업, 제조업",2021,1932.949510728264,1573.48,214_DT_2020Y35GRDP2,전북특별자치도 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,359.4695107282639,22.845508727677753
경기도,경기도,이천시,정보통신업,2023,590.3108445781579,765.06,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,174.74915542184203,22.841235383086563
인천,인천광역시,옹진군,운수 및 창고업,2022,75.22227503778147,61.26,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,13.962275037781474,22.79182996699555
전남,전라남도,곡성군,건설업,2022,588.2440036187983,761.85,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,173.60599638120175,22.78742487119535
경기도,경기도,의정부시,건설업,2023,5936.625378515876,4835.0,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1101.625378515876,22.784392523596196
전남,전라남도,곡성군,사업서비스업,2022,203.5331798810972,165.78,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-12-08,37.753179881097196,22.77306061110942
경기도,경기도,이천시,정보통신업,2021,449.08475599276676,581.39,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,132.30524400723323,22.75671133098836
경북,경상북도,청도군,부동산업,2021,811.5068414105554,661.07,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,150.4368414105553,22.756567596556383
경북,경상북도,의성군,보건 및 사회복지업,2021,840.9591019451148,685.09,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,155.86910194511472,22.75162415815655
서울,서울특별시,은평구,정보통신업,2021,2321.814767022479,1891.6,201_DT_201012_D040031,서울특별시 경제활동별 지역내총부가가치 및 요소소득,2025-10-29,430.214767022479,22.743432386470662
충북,충청북도,충주시,교육 서비스업,2023,3808.9304233368193,3103.83,212_DT_2020Y33GRDP2,충청북도 경제활동별 지역내총부가가치 및 요소소득,2026-02-19,705.1004233368194,22.717108325417932
전남,전라남도,영암군,문화 및 기타서비스업,2022,1110.9515806524348,905.6,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,205.3515806524348,22.67574874695614
충남,충청남도,부여군,사업서비스업,2021,614.0602872514849,500.56,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,113.50028725148485,22.674661829048436
전남,전라남도,진도군,"광업, 제조업",2021,464.52119621577793,378.76,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,85.76119621577794,22.642622297966508
전남,전라남도,나주시,건설업,2023,2945.9925304030958,2402.64,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,543.3525304030959,22.61481247307528
전남,전라남도,영암군,부동산업,2021,1138.861000100621,1471.64,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-05-20,332.7789998993792,22.612799319084772
울산,울산광역시,동구,문화 및 기타서비스업,2021,1033.0763280305796,842.67,207_DT_GRDP_2020_02,울산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,190.40632803057963,22.59559828053445
울산,울산광역시,동구,정보통신업,2021,259.5417328411159,211.72,207_DT_GRDP_2020_02,울산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,47.8217328411159,22.58725337290568
부산,부산광역시,해운대구,운수 및 창고업,2022,3447.512775299564,4453.4,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,1005.8872247004356,22.58694985180841
부산,부산광역시,강서구,교육 서비스업,2021,735.4402851888175,949.93,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,214.48971481118247,22.57952847169607
전남,전라남도,곡성군,건설업,2023,757.4437872410588,617.93,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2026-06-24,139.51378724105882,22.577603812900946
충남,충청남도,계룡시,금융 및 보험업,2021,273.77788483685043,353.53,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,79.75211516314954,22.55879703650314
경북,경상북도,칠곡군,정보통신업,2021,170.24619948940006,219.79,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,49.54380051059994,22.541426138859794
인천,인천광역시,동구,문화 및 기타서비스업,2022,901.6397172223824,735.87,204_DT_2020Y23GRDP2,인천광역시 경제활동별 지역내총부가가치 및 요소소득,2025-06-17,165.76971722238238,22.527038365795914
충남,충청남도,논산시,사업서비스업,2021,945.8420148253955,1220.6,213_DT_2020Y34GRDP2,충청남도 경제활동별 지역내총부가가치 및 요소소득,2025-06-12,274.7579851746044,22.510075796706904
울산,울산광역시,북구,건설업,2022,3121.3783915819945,4027.93,207_DT_GRDP_2020_02,울산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-31,906.5516084180053,22.50663761331516
경기도,경기도,포천시,문화 및 기타서비스업,2022,4037.4583622399496,3296.9,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,740.5583622399495,22.462263406228562
경기도,경기도,안성시,문화 및 기타서비스업,2021,3881.6201739946273,5005.78,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1124.1598260053725,22.457235955343073
전남,전라남도,강진군,사업서비스업,2022,452.6322644782277,369.78,215_DT_2020Y36GRDP2,전라남도 경제활동별 지역내총부가가치 및 요소소득,2025-12-08,82.85226447822771,22.405826296237684
경북,경상북도,영양군,정보통신업,2023,31.551276399220647,25.78,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,5.771276399220646,22.386642355394283
부산,부산광역시,수영구,"공공 행정, 국방·사회보장",2022,1124.136482967539,1448.2,202_DT_F10108,부산광역시 경제활동별 지역내총부가가치 및 요소소득,2025-03-31,324.06351703246105,22.37698639914798
경기도,경기도,안성시,정보통신업,2023,187.25630478124916,153.06,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,34.196304781249154,22.34176452453231
대전,대전광역시,동구,금융 및 보험업,2023,1986.8588619511995,1624.29,206_DT_2020Y25GRDP2,대전광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,362.56886195119955,22.32168282456948
