track,quarter_region,year,official_sum_eok,predicted_sum_eok,abs_error_sum_eok,wape_pct,max_ape_pct
recursive_no_target_actual,서울,2021,4913887.13,4921637.860650574,31845.547416678863,0.6480724236064996,1.4826450789970707
recursive_no_target_actual,서울,2022,5043595.08,5045770.417217611,24806.26729454426,0.49183701112152445,1.0865515075994492
recursive_no_target_actual,서울,2023,5096869.16,5116449.658570562,25138.002476203023,0.49320478291820663,0.8117748103315207
recursive_no_target_actual,서울,2024,5149206.3100000005,5175014.430490966,36265.4907535559,0.7042928282583399,1.2288004317367718
recursive_no_target_actual,서울,2025,5264261.399999999,5245518.899222406,46752.7725357383,0.8881164703511552,1.6258605306319236
recursive_no_target_actual,세종,2021,150407.63,145606.91664073692,4800.713359263078,3.191801745206063,5.088123959117122
recursive_no_target_actual,세종,2022,153748.2,154029.58014432396,1712.3028493777892,1.1137059486730831,2.364999589443006
recursive_no_target_actual,세종,2023,155240.74,156041.4838443782,2032.1975457337103,1.30906200636103,2.69317440745299
recursive_no_target_actual,세종,2024,156016.03,158998.2329193234,3351.760604405201,2.14834373391324,3.389137143802877
recursive_no_target_actual,세종,2025,156621.21,160119.30345949106,4829.838492433286,3.083770386164994,4.418488159036875
recursive_no_target_actual,울산,2021,724102.15,713373.1209673621,13073.783723815228,1.80551649015477,4.37663963179322
recursive_no_target_actual,울산,2022,751517.22,740250.912647096,11717.441125565325,1.5591713421503934,3.685410299330176
recursive_no_target_actual,울산,2023,789631.3200000001,759641.7388707161,29989.581129283906,3.7979219377068154,6.702927965211282
recursive_no_target_actual,울산,2024,816486.54,781751.3403479345,34735.199652065436,4.254228079750762,8.40502057632922
recursive_no_target_actual,울산,2025,828878.56,791696.0609098155,37182.499090184516,4.485880186137823,7.12969908965774
recursive_no_target_actual,인천,2021,997815.76,997574.5185285149,7034.384231424483,0.7049782648677029,1.101231748973926
recursive_no_target_actual,인천,2022,1066045.03,1028272.5200103071,44410.76408391868,4.165936975844134,6.580470846577778
recursive_no_target_actual,인천,2023,1129885.71,1084648.786801638,45236.92319836197,4.003672477489955,4.857672717968646
recursive_no_target_actual,인천,2024,1164771.64,1114052.3350827964,50719.30491720361,4.354441950286805,4.8550940575231705
recursive_no_target_actual,인천,2025,1150481.96,1124137.1632301928,26344.79676980729,2.289892209157916,3.33698300152064
recursive_no_target_actual,전남,2021,849058.91,849866.1006138427,11638.979862248729,1.3708094603528427,2.0684841748201883
recursive_no_target_actual,전남,2022,842751.3300000001,869913.0422894107,27161.7122894107,3.2229806495126736,5.964163798490942
recursive_no_target_actual,전남,2023,862687.36,854372.6380250017,15045.209379446984,1.7439932560791183,3.7570905276224997
recursive_no_target_actual,전남,2024,891832.16,877645.0323000472,16350.296536630252,1.83333784875287,4.938121846768619
recursive_no_target_actual,전남,2025,873652.4299999999,884725.4129109047,21325.990005621512,2.4410153595774364,5.69388216020456
recursive_no_target_actual,전북,2021,582238.8200000001,588472.2998690637,9474.494440277718,1.6272522742948876,3.4121264712095534
recursive_no_target_actual,전북,2022,589887.48,597798.9141125019,10498.506671638868,1.7797473293786246,3.0681313610574668
recursive_no_target_actual,전북,2023,583957.0700000001,597140.4734005897,13183.403400589654,2.2575980457929306,3.0056961152422326
recursive_no_target_actual,전북,2024,593213.5,607329.3401367859,14115.840136785875,2.3795547702110413,4.307167389414012
recursive_no_target_actual,전북,2025,593500.48,613355.3155111615,19854.835511161422,3.3453781724256433,4.873212580237929
recursive_no_target_actual,제주,2021,223463.9,225457.9028567599,3658.1829964274148,1.6370353316251147,2.7219959578536144
recursive_no_target_actual,제주,2022,233644.26,230249.30724589076,5887.762671057346,2.519968892476685,4.902783923691179
recursive_no_target_actual,제주,2023,241431.75,236507.30645019782,4924.443549802178,2.039683492250782,3.5194162789814825
recursive_no_target_actual,제주,2024,242292.74,244002.4838655802,2146.5973798423292,0.8859520016333668,1.8719373789611096
recursive_no_target_actual,제주,2025,237751.35,245653.05037769952,7901.700377699519,3.3235144102018848,5.312599099643525
recursive_no_target_actual,충남,2021,1298532.6199999999,1290794.1361198537,20174.878034351626,1.553667403006913,1.9130317706107094
