quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
경기도,경기도,남양주시,운수 및 창고업,2023,6734.53101588284,8226.34,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1491.8089841171604,18.134540805718707
경기도,경기도,남양주시,정보통신업,2022,1520.7438533393452,1845.63,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,324.88614666065496,17.602994460463634
경기도,경기도,남양주시,정보통신업,2023,1921.8475993628253,1675.82,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,246.0275993628254,14.681027757326289
경기도,경기도,동두천시,건설업,2022,850.5385983959959,1072.37,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,221.831401604004,20.68608797374078
경기도,경기도,동두천시,건설업,2023,1066.1678731032277,1493.31,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,427.1421268967722,28.603714359159998
경기도,경기도,동두천시,"광업, 제조업",2023,3227.232412082181,2901.67,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,325.5624120821808,11.21982899785919
경기도,경기도,부천시,건설업,2023,8414.361854689407,6350.15,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,2064.211854689407,32.50650543198834
경기도,경기도,부천시,사업서비스업,2023,14925.592670985068,13503.0,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,1422.5926709850683,10.535382292713235
경기도,경기도,부천시,정보통신업,2022,4192.373163813818,3705.86,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,486.51316381381775,13.128212177843137
경기도,경기도,성남시,건설업,2022,20710.436621304514,14854.39,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,5856.046621304515,39.42300304020909
경기도,경기도,성남시,건설업,2023,14768.478596515994,11387.6,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,3380.878596515993,29.689123226281154
경기도,경기도,성남시,"광업, 제조업",2023,67478.87501892564,78012.61,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,10533.734981074362,13.502605516049728
경기도,경기도,성남시,사업서비스업,2021,46015.48064696011,40246.04,210_DT_GRDP008_2020,경기도 경제활동별 지역내총부가가치 및 요소소득,2026-05-13,5769.440646960109,14.335424421781893
